k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
111,0,nan,nan,1.311563e-05,nan,2.428345e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.955140e-01,4.464286e-04,0.000000e+00
111,1,nan,nan,1.447793e-05,nan,2.381676e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.614952e-01,4.464286e-04,0.000000e+00
111,2,nan,nan,1.562696e-05,nan,2.388727e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.412637e-01,4.464286e-04,0.000000e+00
112,0,nan,nan,1.291970e-05,nan,2.428346e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.985547e-01,4.424779e-04,0.000000e+00
112,1,nan,nan,1.426202e-05,nan,2.381677e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.704622e-01,4.424779e-04,0.000000e+00
112,2,nan,nan,1.543383e-05,nan,2.388727e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.505755e-01,4.424779e-04,0.000000e+00
113,0,nan,nan,1.289786e-05,nan,2.428346e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.977885e-01,4.385965e-04,0.000000e+00
113,1,nan,nan,1.512977e-05,nan,2.381678e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.697610e-01,4.385965e-04,0.000000e+00
113,2,nan,nan,1.629530e-05,nan,2.388728e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.492795e-01,4.385965e-04,0.000000e+00
114,0,nan,nan,1.250492e-05,nan,2.428346e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.931275e-01,4.347826e-04,0.000000e+00
114,1,nan,nan,1.406323e-05,nan,2.381679e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.498860e-01,4.347826e-04,0.000000e+00
114,2,nan,nan,1.521516e-05,nan,2.388729e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.320128e-01,4.347826e-04,0.000000e+00
115,0,7.367319e-02,4.914261e-03,1.218905e-05,7.425339e-02,2.428346e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.971483e-01,4.310345e-04,0.000000e+00
115,1,1.134885e-01,2.798046e-03,1.317188e-05,1.147551e-01,2.381680e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.642220e-01,4.310345e-04,0.000000e+00
115,2,1.150964e-01,2.640252e-03,1.430803e-05,1.163630e-01,2.388730e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.442179e-01,4.310345e-04,0.000000e+00
116,0,nan,nan,1.211492e-05,nan,2.428346e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.996598e-01,4.273504e-04,0.000000e+00
116,1,nan,nan,1.377469e-05,nan,2.381680e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.773003e-01,4.273504e-04,0.000000e+00
116,2,nan,nan,1.486273e-05,nan,2.388731e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.552809e-01,4.273504e-04,0.000000e+00
117,0,nan,nan,1.194203e-05,nan,2.428346e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.964050e-01,4.237288e-04,0.000000e+00
117,1,nan,nan,1.349814e-05,nan,2.381681e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.606899e-01,4.237288e-04,0.000000e+00
117,2,nan,nan,1.452502e-05,nan,2.388732e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.416059e-01,4.237288e-04,0.000000e+00
118,0,nan,nan,1.171582e-05,nan,2.428347e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.956635e-01,4.201681e-04,0.000000e+00
118,1,nan,nan,1.334587e-05,nan,2.381682e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.615785e-01,4.201681e-04,0.000000e+00
118,2,nan,nan,1.443568e-05,nan,2.388733e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.430857e-01,4.201681e-04,0.000000e+00
119,0,nan,nan,1.140016e-05,nan,2.428347e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.963703e-01,4.166667e-04,0.000000e+00
119,1,nan,nan,1.243328e-05,nan,2.381682e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.601721e-01,4.166667e-04,0.000000e+00
119,2,nan,nan,1.341727e-05,nan,2.388733e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.405306e-01,4.166667e-04,0.000000e+00
120,0,7.369572e-02,4.915761e-03,1.133622e-05,7.425174e-02,2.428347e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.995632e-01,4.132231e-04,0.000000e+00
120,1,1.135343e-01,2.799172e-03,1.291843e-05,1.147488e-01,2.381683e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.746716e-01,4.132231e-04,0.000000e+00
120,2,1.151425e-01,2.641309e-03,1.389169e-05,1.163566e-01,2.388734e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.545278e-01,4.132231e-04,0.000000e+00
121,0,nan,nan,1.114381e-05,nan,2.428347e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.963344e-01,4.098361e-04,0.000000e+00
121,1,nan,nan,1.264382e-05,nan,2.381684e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.600403e-01,4.098361e-04,0.000000e+00
121,2,nan,nan,1.368897e-05,nan,2.388735e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.418218e-01,4.098361e-04,0.000000e+00
122,0,nan,nan,1.098458e-05,nan,2.428347e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.965693e-01,4.065041e-04,0.000000e+00
122,1,nan,nan,1.228721e-05,nan,2.381684e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.613856e-01,4.065041e-04,0.000000e+00
122,2,nan,nan,1.338625e-05,nan,2.388735e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.414288e-01,4.065041e-04,0.000000e+00
123,0,nan,nan,1.073582e-05,nan,2.428347e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.960351e-01,4.032258e-04,0.000000e+00
123,1,nan,nan,1.210307e-05,nan,2.381685e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.646509e-01,4.032258e-04,0.000000e+00
123,2,nan,nan,1.301690e-05,nan,2.388736e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.429224e-01,4.032258e-04,0.000000e+00
124,0,nan,nan,1.058811e-05,nan,2.428347e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.980675e-01,4.000000e-04,0.000000e+00
124,1,nan,nan,1.184865e-05,nan,2.381686e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.643957e-01,4.000000e-04,0.000000e+00
124,2,nan,nan,1.277463e-05,nan,2.388737e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.458344e-01,4.000000e-04,0.000000e+00
125,0,7.371646e-02,4.917142e-03,1.037080e-05,7.425009e-02,2.428347e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.974475e-01,3.968254e-04,0.000000e+00
125,1,1.135769e-01,2.800223e-03,1.155107e-05,1.147428e-01,2.381686e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.658030e-01,3.968254e-04,0.000000e+00
125,2,1.151849e-01,2.642281e-03,1.248433e-05,1.163509e-01,2.388737e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.465361e-01,3.968254e-04,0.000000e+00
126,0,nan,nan,1.038433e-05,nan,2.428348e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.989169e-01,3.937008e-04,0.000000e+00
126,1,nan,nan,1.202823e-05,nan,2.381687e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.683739e-01,3.937008e-04,0.000000e+00
126,2,nan,nan,1.299644e-05,nan,2.388738e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.483118e-01,3.937008e-04,0.000000e+00
127,0,nan,nan,9.997483e-06,nan,2.428348e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.938810e-01,3.906250e-04,0.000000e+00
127,1,nan,nan,1.105547e-05,nan,2.381688e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.537163e-01,3.906250e-04,0.000000e+00
127,2,nan,nan,1.191456e-05,nan,2.388739e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.348148e-01,3.906250e-04,0.000000e+00
128,0,nan,nan,9.988780e-06,nan,2.428348e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,3.000000e-01,3.875969e-04,0.000000e+00
128,1,nan,nan,1.135580e-05,nan,2.381688e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.717775e-01,3.875969e-04,0.000000e+00
128,2,nan,nan,1.229926e-05,nan,2.388739e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.521812e-01,3.875969e-04,0.000000e+00
129,0,nan,nan,9.794328e-06,nan,2.428348e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.961903e-01,3.846154e-04,0.000000e+00
129,1,nan,nan,1.104741e-05,nan,2.381689e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.605347e-01,3.846154e-04,0.000000e+00
129,2,nan,nan,1.185672e-05,nan,2.388740e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.405494e-01,3.846154e-04,0.000000e+00
130,0,7.373568e-02,4.918421e-03,9.612039e-06,7.424876e-02,2.428348e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.974766e-01,3.816794e-04,0.000000e+00
130,1,1.136161e-01,2.801189e-03,1.067898e-05,1.147372e-01,2.381689e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.637345e-01,3.816794e-04,0.000000e+00
130,2,1.152241e-01,2.643179e-03,1.157762e-05,1.163454e-01,2.388741e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.457327e-01,3.816794e-04,0.000000e+00
131,0,nan,nan,9.583907e-06,nan,2.428348e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.985428e-01,3.787879e-04,0.000000e+00
131,1,nan,nan,1.114708e-05,nan,2.381690e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.687154e-01,3.787879e-04,0.000000e+00
131,2,nan,nan,1.201071e-05,nan,2.388741e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.478580e-01,3.787879e-04,0.000000e+00
132,0,nan,nan,9.405461e-06,nan,2.428348e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.949335e-01,3.759399e-04,0.000000e+00
132,1,nan,nan,1.075678e-05,nan,2.381691e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.535744e-01,3.759399e-04,0.000000e+00
132,2,nan,nan,1.157812e-05,nan,2.388742e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.353413e-01,3.759399e-04,0.000000e+00
133,0,nan,nan,9.197840e-06,nan,2.428348e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.960604e-01,3.731343e-04,0.000000e+00
133,1,nan,nan,1.035692e-05,nan,2.381691e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.588678e-01,3.731343e-04,0.000000e+00
133,2,nan,nan,1.119651e-05,nan,2.388743e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.405041e-01,3.731343e-04,0.000000e+00
134,0,nan,nan,9.033572e-06,nan,2.428348e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.982748e-01,3.703704e-04,0.000000e+00
134,1,nan,nan,9.957789e-06,nan,2.381692e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.648939e-01,3.703704e-04,0.000000e+00
134,2,nan,nan,1.083990e-05,nan,2.388743e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.450302e-01,3.703704e-04,0.000000e+00
135,0,7.375353e-02,4.919609e-03,9.029764e-06,7.424752e-02,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.992490e-01,3.676471e-04,0.000000e+00
135,1,1.136523e-01,2.802080e-03,1.041150e-05,1.147321e-01,2.381693e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.714746e-01,3.676471e-04,0.000000e+00
135,2,1.152605e-01,2.644013e-03,1.121573e-05,1.163405e-01,2.388744e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.493832e-01,3.676471e-04,0.000000e+00
136,0,nan,nan,8.803077e-06,nan,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.950207e-01,3.649635e-04,0.000000e+00
136,1,nan,nan,9.954467e-06,nan,2.381693e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.558678e-01,3.649635e-04,0.000000e+00
136,2,nan,nan,1.076796e-05,nan,2.388744e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.375205e-01,3.649635e-04,0.000000e+00
137,0,nan,nan,8.641930e-06,nan,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.982479e-01,3.623189e-04,0.000000e+00
137,1,nan,nan,9.566557e-06,nan,2.381694e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.637508e-01,3.623189e-04,0.000000e+00
137,2,nan,nan,1.030023e-05,nan,2.388745e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.438250e-01,3.623189e-04,0.000000e+00
138,0,nan,nan,8.618184e-06,nan,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.994537e-01,3.597122e-04,0.000000e+00
138,1,nan,nan,9.997924e-06,nan,2.381694e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.705109e-01,3.597122e-04,0.000000e+00
138,2,nan,nan,1.068749e-05,nan,2.388745e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.512428e-01,3.597122e-04,0.000000e+00
139,0,nan,nan,8.407842e-06,nan,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.960044e-01,3.571429e-04,0.000000e+00
139,1,nan,nan,9.441376e-06,nan,2.381695e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.551550e-01,3.571429e-04,0.000000e+00
139,2,nan,nan,1.032903e-05,nan,2.388746e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.386922e-01,3.571429e-04,0.000000e+00
140,0,7.377005e-02,4.920709e-03,8.444148e-06,7.424634e-02,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.991212e-01,3.546099e-04,0.000000e+00
140,1,1.136862e-01,2.802915e-03,9.961903e-06,1.147274e-01,2.381695e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.663769e-01,3.546099e-04,0.000000e+00
140,2,1.152944e-01,2.644790e-03,1.059627e-05,1.163358e-01,2.388746e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.434850e-01,3.546099e-04,0.000000e+00
141,0,nan,nan,8.233857e-06,nan,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.936551e-01,3.521127e-04,0.000000e+00
141,1,nan,nan,9.368565e-06,nan,2.381696e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.489150e-01,3.521127e-04,0.000000e+00
141,2,nan,nan,1.015516e-05,nan,2.388747e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.340133e-01,3.521127e-04,0.000000e+00
142,0,nan,nan,8.038714e-06,nan,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.969577e-01,3.496504e-04,0.000000e+00
142,1,nan,nan,8.942447e-06,nan,2.381696e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.609906e-01,3.496504e-04,0.000000e+00
142,2,nan,nan,9.694188e-06,nan,2.388748e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.407749e-01,3.496504e-04,0.000000e+00
143,0,nan,nan,8.054293e-06,nan,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.999566e-01,3.472222e-04,0.000000e+00
143,1,nan,nan,9.357799e-06,nan,2.381697e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.696427e-01,3.472222e-04,0.000000e+00
143,2,nan,nan,1.000346e-05,nan,2.388748e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.487331e-01,3.472222e-04,0.000000e+00
144,0,nan,nan,7.841671e-06,nan,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.952613e-01,3.448276e-04,0.000000e+00
144,1,nan,nan,8.802627e-06,nan,2.381697e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.541325e-01,3.448276e-04,0.000000e+00
144,2,nan,nan,9.502783e-06,nan,2.388749e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.377298e-01,3.448276e-04,0.000000e+00
145,0,7.378551e-02,4.921737e-03,7.683053e-06,7.424521e-02,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.991271e-01,3.424658e-04,0.000000e+00
145,1,1.137177e-01,2.803689e-03,8.444003e-06,1.147231e-01,2.381698e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.664723e-01,3.424658e-04,0.000000e+00
145,2,1.153260e-01,2.645513e-03,9.258311e-06,1.163315e-01,2.388749e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.468389e-01,3.424658e-04,0.000000e+00
146,0,nan,nan,7.662079e-06,nan,2.428349e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,3.000000e-01,3.401361e-04,0.000000e+00
146,1,nan,nan,8.682417e-06,nan,2.381698e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.740229e-01,3.401361e-04,0.000000e+00
146,2,nan,nan,9.311163e-06,nan,2.388750e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.499215e-01,3.401361e-04,0.000000e+00
147,0,nan,nan,7.634462e-06,nan,2.428350e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.979202e-01,3.378378e-04,0.000000e+00
147,1,nan,nan,9.004297e-06,nan,2.381699e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.629093e-01,3.378378e-04,0.000000e+00
147,2,nan,nan,9.678783e-06,nan,2.388750e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.451560e-01,3.378378e-04,0.000000e+00
148,0,nan,nan,7.444402e-06,nan,2.428350e+01,0.000000e+00,1.110000e+02,1.004466e+00,nan,2.949980e-01,3.355705e-04,0.000000e+00
148,1,nan,nan,8.512450e-06,nan,2.381699e+01,0.000000e+00,1.110000e+02,9.998970e-01,nan,2.501196e-01,3.355705e-04,0.000000e+00
148,2,nan,nan,9.151303e-06,nan,2.388751e+01,0.000000e+00,1.110000e+02,9.996496e-01,nan,2.326894e-01,3.355705e-04,0.000000e+00
149,0,7.379695e-02,4.922499e-03,7.498209e-06,7.424439e-02,2.428350e+01,0.000000e+00,1.110000e+02,1.004466e+00,3.627828e-07,2.985092e-01,3.333333e-04,0.000000e+00
149,1,1.137413e-01,2.804270e-03,8.796924e-06,1.147195e-01,2.381700e+01,0.000000e+00,1.110000e+02,9.998970e-01,1.976862e-07,2.610556e-01,3.333333e-04,0.000000e+00
149,2,1.153497e-01,2.646057e-03,9.493245e-06,1.163281e-01,2.388751e+01,0.000000e+00,1.110000e+02,9.996496e-01,4.539355e-07,2.428312e-01,3.333333e-04,0.000000e+00
