k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
55,1,3.511728e-02,8.653143e-04,2.951907e-02,6.732646e-02,2.401714e+01,2.000000e+00,1.120000e+02,1.000203e+00,nan,5.311597e-04,8.928571e-04,2.000000e+00
55,2,3.249156e-02,7.443527e-04,2.714230e-02,6.219478e-02,2.406806e+01,2.000000e+00,1.120000e+02,1.000398e+00,nan,5.763375e-04,8.928571e-04,2.000000e+00
56,0,nan,nan,1.421037e-02,nan,2.646342e+01,2.000000e+00,1.140000e+02,1.008909e+00,nan,1.091437e-03,8.771930e-04,2.000000e+00
56,1,nan,nan,2.903409e-02,nan,2.403396e+01,2.000000e+00,1.140000e+02,1.000210e+00,nan,5.213358e-04,8.771930e-04,2.000000e+00
56,2,nan,nan,2.663474e-02,nan,2.408425e+01,2.000000e+00,1.140000e+02,1.000430e+00,nan,5.669877e-04,8.771930e-04,2.000000e+00
57,0,nan,nan,1.441922e-02,nan,2.646432e+01,2.000000e+00,1.160000e+02,1.008211e+00,nan,1.045944e-03,8.620690e-04,2.000000e+00
57,1,nan,nan,2.856192e-02,nan,2.405023e+01,2.000000e+00,1.160000e+02,1.000213e+00,nan,5.119243e-04,8.620690e-04,2.000000e+00
57,2,nan,nan,2.617533e-02,nan,2.409997e+01,2.000000e+00,1.160000e+02,1.000401e+00,nan,5.580402e-04,8.620690e-04,2.000000e+00
58,0,nan,nan,1.434582e-02,nan,2.646540e+01,2.000000e+00,1.180000e+02,1.007643e+00,nan,9.961489e-04,8.474576e-04,2.000000e+00
58,1,nan,nan,2.809321e-02,nan,2.406599e+01,2.000000e+00,1.180000e+02,1.000217e+00,nan,5.028964e-04,8.474576e-04,2.000000e+00
58,2,nan,nan,2.575208e-02,nan,2.411521e+01,2.000000e+00,1.180000e+02,1.000365e+00,nan,5.487492e-04,8.474576e-04,2.000000e+00
59,0,nan,nan,1.384750e-02,nan,2.646671e+01,2.000000e+00,1.200000e+02,1.007442e+00,nan,9.681489e-04,8.333334e-04,2.000000e+00
59,1,nan,nan,2.762881e-02,nan,2.408128e+01,2.000000e+00,1.200000e+02,1.000204e+00,nan,4.943860e-04,8.333334e-04,2.000000e+00
59,2,nan,nan,2.533594e-02,nan,2.412996e+01,2.000000e+00,1.200000e+02,1.000347e+00,nan,5.393308e-04,8.333334e-04,2.000000e+00
60,0,5.545526e-02,3.728142e-03,1.293604e-02,5.627726e-02,2.646815e+01,2.000000e+00,1.220000e+02,1.007565e+00,nan,9.703737e-04,8.196721e-04,2.000000e+00
60,1,3.231980e-02,7.960331e-04,2.718895e-02,6.196848e-02,2.409612e+01,2.000000e+00,1.220000e+02,1.000175e+00,nan,4.863491e-04,8.196721e-04,2.000000e+00
60,2,2.969828e-02,6.801132e-04,2.492003e-02,5.696499e-02,2.414421e+01,2.000000e+00,1.220000e+02,1.000356e+00,nan,5.303632e-04,8.196721e-04,2.000000e+00
61,0,nan,nan,1.179886e-02,nan,2.646967e+01,2.000000e+00,1.240000e+02,1.007742e+00,nan,1.005508e-03,8.064516e-04,2.000000e+00
61,1,nan,nan,2.677235e-02,nan,2.411053e+01,2.000000e+00,1.240000e+02,1.000167e+00,nan,4.784033e-04,8.064516e-04,2.000000e+00
61,2,nan,nan,2.450585e-02,nan,2.415798e+01,2.000000e+00,1.240000e+02,1.000357e+00,nan,5.219610e-04,8.064516e-04,2.000000e+00
62,0,nan,nan,1.073444e-02,nan,2.647117e+01,2.000000e+00,1.260000e+02,1.007807e+00,nan,1.067699e-03,7.936508e-04,2.000000e+00
62,1,nan,nan,2.635217e-02,nan,2.412449e+01,2.000000e+00,1.260000e+02,1.000207e+00,nan,4.705463e-04,7.936508e-04,2.000000e+00
62,2,nan,nan,2.409095e-02,nan,2.417131e+01,2.000000e+00,1.260000e+02,1.000349e+00,nan,5.140663e-04,7.936508e-04,2.000000e+00
63,0,nan,nan,1.006017e-02,nan,2.647261e+01,2.000000e+00,1.280000e+02,1.007642e+00,nan,1.137184e-03,7.812500e-04,2.000000e+00
63,1,nan,nan,2.593462e-02,nan,2.413801e+01,2.000000e+00,1.280000e+02,1.000239e+00,nan,4.632269e-04,7.812500e-04,2.000000e+00
63,2,nan,nan,2.368689e-02,nan,2.418429e+01,2.000000e+00,1.280000e+02,1.000322e+00,nan,5.067060e-04,7.812500e-04,2.000000e+00
64,0,nan,nan,9.908141e-03,nan,2.647394e+01,2.000000e+00,1.300000e+02,1.007211e+00,nan,1.176353e-03,7.692308e-04,2.000000e+00
64,1,nan,nan,2.554039e-02,nan,2.415111e+01,2.000000e+00,1.300000e+02,1.000244e+00,nan,4.563136e-04,7.692308e-04,2.000000e+00
64,2,nan,nan,2.331282e-02,nan,2.419694e+01,2.000000e+00,1.300000e+02,1.000280e+00,nan,4.996148e-04,7.692308e-04,2.000000e+00
65,0,5.256943e-02,3.533848e-03,1.009766e-02,5.356317e-02,2.647512e+01,2.000000e+00,1.320000e+02,1.006645e+00,nan,1.158484e-03,7.575757e-04,2.000000e+00
65,1,2.999358e-02,7.384485e-04,2.516438e-02,5.742649e-02,2.416382e+01,2.000000e+00,1.320000e+02,1.000237e+00,nan,4.494223e-04,7.575757e-04,2.000000e+00
65,2,2.691141e-02,6.160936e-04,2.294478e-02,5.189014e-02,2.420929e+01,2.000000e+00,1.320000e+02,1.000239e+00,nan,4.923651e-04,7.575757e-04,2.000000e+00
66,0,nan,nan,1.029400e-02,nan,2.647611e+01,2.000000e+00,1.340000e+02,1.006096e+00,nan,1.103061e-03,7.462687e-04,2.000000e+00
66,1,nan,nan,2.479756e-02,nan,2.417614e+01,2.000000e+00,1.340000e+02,1.000230e+00,nan,4.426232e-04,7.462687e-04,2.000000e+00
66,2,nan,nan,2.253219e-02,nan,2.422134e+01,2.000000e+00,1.340000e+02,1.000238e+00,nan,4.854411e-04,7.462687e-04,2.000000e+00
67,0,nan,nan,1.023595e-02,nan,2.647690e+01,2.000000e+00,1.360000e+02,1.005770e+00,nan,1.050432e-03,7.352941e-04,2.000000e+00
67,1,nan,nan,2.443641e-02,nan,2.418808e+01,2.000000e+00,1.360000e+02,1.000226e+00,nan,4.360571e-04,7.352941e-04,2.000000e+00
67,2,nan,nan,2.206422e-02,nan,2.423307e+01,2.000000e+00,1.360000e+02,1.000264e+00,nan,4.798977e-04,7.352941e-04,2.000000e+00
68,0,nan,nan,9.830390e-03,nan,2.647749e+01,2.000000e+00,1.380000e+02,1.005633e+00,nan,1.025991e-03,7.246377e-04,2.000000e+00
68,1,nan,nan,2.407830e-02,nan,2.419966e+01,2.000000e+00,1.380000e+02,1.000212e+00,nan,4.297684e-04,7.246377e-04,2.000000e+00
68,2,nan,nan,2.165220e-02,nan,2.424446e+01,2.000000e+00,1.380000e+02,1.000294e+00,nan,4.759740e-04,7.246377e-04,2.000000e+00
69,0,nan,nan,9.152091e-03,nan,2.647793e+01,2.000000e+00,1.400000e+02,1.005651e+00,nan,1.038014e-03,7.142857e-04,2.000000e+00
69,1,nan,nan,2.372442e-02,nan,2.421088e+01,2.000000e+00,1.400000e+02,1.000200e+00,nan,4.237874e-04,7.142857e-04,2.000000e+00
69,2,nan,nan,2.128367e-02,nan,2.425554e+01,2.000000e+00,1.400000e+02,1.000337e+00,nan,4.712722e-04,7.142857e-04,2.000000e+00
70,0,4.874228e-02,3.276371e-03,8.385438e-03,4.951824e-02,2.647826e+01,2.000000e+00,1.420000e+02,1.005706e+00,nan,1.083760e-03,7.042253e-04,2.000000e+00
70,1,2.781658e-02,6.846073e-04,2.337901e-02,5.334445e-02,2.422176e+01,2.000000e+00,1.420000e+02,1.000195e+00,nan,4.180784e-04,7.042253e-04,2.000000e+00
70,2,2.490507e-02,5.699991e-04,2.093016e-02,4.791202e-02,2.426633e+01,2.000000e+00,1.420000e+02,1.000331e+00,nan,4.660224e-04,7.042253e-04,2.000000e+00
71,0,nan,nan,7.733353e-03,nan,2.647852e+01,2.000000e+00,1.440000e+02,1.005684e+00,nan,1.150216e-03,6.944445e-04,2.000000e+00
71,1,nan,nan,2.304730e-02,nan,2.423231e+01,2.000000e+00,1.440000e+02,1.000173e+00,nan,4.125523e-04,6.944445e-04,2.000000e+00
71,2,nan,nan,2.061232e-02,nan,2.427683e+01,2.000000e+00,1.440000e+02,1.000266e+00,nan,4.608212e-04,6.944445e-04,2.000000e+00
72,0,nan,nan,7.332576e-03,nan,2.647874e+01,2.000000e+00,1.460000e+02,1.005550e+00,nan,1.213267e-03,6.849315e-04,2.000000e+00
72,1,nan,nan,2.272053e-02,nan,2.424251e+01,2.000000e+00,1.460000e+02,1.000162e+00,nan,4.071030e-04,6.849315e-04,2.000000e+00
72,2,nan,nan,2.031864e-02,nan,2.428700e+01,2.000000e+00,1.460000e+02,1.000209e+00,nan,4.551950e-04,6.849315e-04,2.000000e+00
73,0,nan,nan,7.182433e-03,nan,2.647890e+01,2.000000e+00,1.480000e+02,1.005342e+00,nan,1.245231e-03,6.756757e-04,2.000000e+00
73,1,nan,nan,2.239939e-02,nan,2.425239e+01,2.000000e+00,1.480000e+02,1.000169e+00,nan,4.018722e-04,6.756757e-04,2.000000e+00
73,2,nan,nan,2.002691e-02,nan,2.429683e+01,2.000000e+00,1.480000e+02,1.000195e+00,nan,4.493782e-04,6.756757e-04,2.000000e+00
74,0,nan,nan,7.169343e-03,nan,2.647901e+01,2.000000e+00,1.500000e+02,1.005119e+00,nan,1.237588e-03,6.666667e-04,2.000000e+00
74,1,nan,nan,2.209289e-02,nan,2.426196e+01,2.000000e+00,1.500000e+02,1.000170e+00,nan,3.968363e-04,6.666667e-04,2.000000e+00
74,2,nan,nan,1.972708e-02,nan,2.430634e+01,2.000000e+00,1.500000e+02,1.000221e+00,nan,4.438473e-04,6.666667e-04,2.000000e+00
75,0,4.552441e-02,3.059924e-03,7.157587e-03,4.624925e-02,2.647904e+01,2.000000e+00,1.520000e+02,1.004880e+00,2.116421e-04,1.207434e-03,6.578948e-04,2.000000e+00
75,1,2.584711e-02,6.359301e-04,2.177963e-02,4.958364e-02,2.427122e+01,2.000000e+00,1.520000e+02,1.000184e+00,3.874302e-07,3.918233e-04,6.578948e-04,2.000000e+00
75,2,2.298172e-02,5.258465e-04,1.942972e-02,4.423057e-02,2.431555e+01,2.000000e+00,1.520000e+02,1.000248e+00,2.477181e-06,4.388136e-04,6.578948e-04,2.000000e+00
76,0,nan,nan,7.062689e-03,nan,2.647899e+01,2.000000e+00,1.540000e+02,1.004627e+00,nan,1.178208e-03,6.493506e-04,2.000000e+00
76,1,nan,nan,2.145570e-02,nan,2.428019e+01,2.000000e+00,1.540000e+02,1.000198e+00,nan,3.872024e-04,6.493506e-04,2.000000e+00
76,2,nan,nan,1.913122e-02,nan,2.432448e+01,2.000000e+00,1.540000e+02,1.000282e+00,nan,4.340322e-04,6.493506e-04,2.000000e+00
77,0,nan,nan,6.865299e-03,nan,2.647887e+01,2.000000e+00,1.560000e+02,1.004395e+00,nan,1.163619e-03,6.410257e-04,2.000000e+00
77,1,nan,nan,2.114861e-02,nan,2.428888e+01,2.000000e+00,1.560000e+02,1.000203e+00,nan,3.830348e-04,6.410257e-04,2.000000e+00
77,2,nan,nan,1.880942e-02,nan,2.433312e+01,2.000000e+00,1.560000e+02,1.000304e+00,nan,4.295741e-04,6.410257e-04,2.000000e+00
78,0,nan,nan,6.610466e-03,nan,2.647872e+01,2.000000e+00,1.580000e+02,1.004205e+00,nan,1.166961e-03,6.329114e-04,2.000000e+00
78,1,nan,nan,2.085472e-02,nan,2.429732e+01,2.000000e+00,1.580000e+02,1.000195e+00,nan,3.788209e-04,6.329114e-04,2.000000e+00
78,2,nan,nan,1.851705e-02,nan,2.434148e+01,2.000000e+00,1.580000e+02,1.000292e+00,nan,4.259322e-04,6.329114e-04,2.000000e+00
79,0,nan,nan,6.354747e-03,nan,2.647857e+01,2.000000e+00,1.600000e+02,1.004038e+00,nan,1.181838e-03,6.250000e-04,2.000000e+00
79,1,nan,nan,2.057359e-02,nan,2.430552e+01,2.000000e+00,1.600000e+02,1.000179e+00,nan,3.746155e-04,6.250000e-04,2.000000e+00
79,2,nan,nan,1.825355e-02,nan,2.434957e+01,2.000000e+00,1.600000e+02,1.000261e+00,nan,4.219085e-04,6.250000e-04,2.000000e+00
80,0,4.223039e-02,2.838404e-03,6.129640e-03,4.291404e-02,2.647843e+01,2.000000e+00,1.620000e+02,1.003899e+00,nan,1.199228e-03,6.172840e-04,2.000000e+00
80,1,2.411253e-02,5.930782e-04,2.030376e-02,4.632271e-02,2.431350e+01,2.000000e+00,1.620000e+02,1.000158e+00,nan,3.704162e-04,6.172840e-04,2.000000e+00
80,2,2.137689e-02,4.890147e-04,1.798300e-02,4.096380e-02,2.435743e+01,2.000000e+00,1.620000e+02,1.000266e+00,nan,4.174964e-04,6.172840e-04,2.000000e+00
81,0,nan,nan,5.913747e-03,nan,2.647835e+01,2.000000e+00,1.640000e+02,1.003791e+00,nan,1.213130e-03,6.097561e-04,2.000000e+00
81,1,nan,nan,2.003337e-02,nan,2.432123e+01,2.000000e+00,1.640000e+02,1.000152e+00,nan,3.662400e-04,6.097561e-04,2.000000e+00
81,2,nan,nan,1.770114e-02,nan,2.436511e+01,2.000000e+00,1.640000e+02,1.000284e+00,nan,4.135044e-04,6.097561e-04,2.000000e+00
82,0,nan,nan,5.668761e-03,nan,2.647832e+01,2.000000e+00,1.660000e+02,1.003743e+00,nan,1.227301e-03,6.024097e-04,2.000000e+00
82,1,nan,nan,1.976382e-02,nan,2.432872e+01,2.000000e+00,1.660000e+02,1.000154e+00,nan,3.622929e-04,6.024097e-04,2.000000e+00
82,2,nan,nan,1.741242e-02,nan,2.437261e+01,2.000000e+00,1.660000e+02,1.000318e+00,nan,4.100272e-04,6.024097e-04,2.000000e+00
83,0,nan,nan,5.373751e-03,nan,2.647837e+01,2.000000e+00,1.680000e+02,1.003746e+00,nan,1.250038e-03,5.952381e-04,2.000000e+00
83,1,nan,nan,1.949788e-02,nan,2.433595e+01,2.000000e+00,1.680000e+02,1.000167e+00,nan,3.585424e-04,5.952381e-04,2.000000e+00
83,2,nan,nan,1.713080e-02,nan,2.437992e+01,2.000000e+00,1.680000e+02,1.000319e+00,nan,4.069604e-04,5.952381e-04,2.000000e+00
84,0,nan,nan,5.029761e-03,nan,2.647850e+01,2.000000e+00,1.700000e+02,1.003744e+00,nan,1.287818e-03,5.882353e-04,2.000000e+00
84,1,nan,nan,1.922956e-02,nan,2.434295e+01,2.000000e+00,1.700000e+02,1.000195e+00,nan,3.549317e-04,5.882353e-04,2.000000e+00
84,2,nan,nan,1.688125e-02,nan,2.438701e+01,2.000000e+00,1.700000e+02,1.000292e+00,nan,4.039751e-04,5.882353e-04,2.000000e+00
85,0,4.088946e-02,2.748189e-03,4.697157e-03,4.147646e-02,2.647871e+01,2.000000e+00,1.720000e+02,1.003693e+00,nan,1.344082e-03,5.813953e-04,2.000000e+00
85,1,2.255712e-02,5.546705e-04,1.896576e-02,4.325902e-02,2.434973e+01,2.000000e+00,1.720000e+02,1.000215e+00,nan,3.515636e-04,5.813953e-04,2.000000e+00
85,2,1.981465e-02,4.531837e-04,1.665313e-02,3.806068e-02,2.439387e+01,2.000000e+00,1.720000e+02,1.000260e+00,nan,4.004686e-04,5.813953e-04,2.000000e+00
86,0,nan,nan,4.469515e-03,nan,2.647899e+01,2.000000e+00,1.740000e+02,1.003567e+00,nan,1.406360e-03,5.747126e-04,2.000000e+00
86,1,nan,nan,1.870979e-02,nan,2.435632e+01,2.000000e+00,1.740000e+02,1.000210e+00,nan,3.483062e-04,5.747126e-04,2.000000e+00
86,2,nan,nan,1.642984e-02,nan,2.440051e+01,2.000000e+00,1.740000e+02,1.000235e+00,nan,3.966758e-04,5.747126e-04,2.000000e+00
87,0,nan,nan,4.380837e-03,nan,2.647932e+01,2.000000e+00,1.760000e+02,1.003389e+00,nan,1.444589e-03,5.681818e-04,2.000000e+00
87,1,nan,nan,1.846340e-02,nan,2.436270e+01,2.000000e+00,1.760000e+02,1.000197e+00,nan,3.450927e-04,5.681818e-04,2.000000e+00
87,2,nan,nan,1.620014e-02,nan,2.440694e+01,2.000000e+00,1.760000e+02,1.000231e+00,nan,3.929809e-04,5.681818e-04,2.000000e+00
88,0,nan,nan,4.410848e-03,nan,2.647968e+01,2.000000e+00,1.780000e+02,1.003174e+00,nan,1.440897e-03,5.617978e-04,2.000000e+00
88,1,nan,nan,1.822478e-02,nan,2.436887e+01,2.000000e+00,1.780000e+02,1.000182e+00,nan,3.418837e-04,5.617978e-04,2.000000e+00
88,2,nan,nan,1.595788e-02,nan,2.441319e+01,2.000000e+00,1.780000e+02,1.000255e+00,nan,3.896468e-04,5.617978e-04,2.000000e+00
89,0,nan,nan,4.489186e-03,nan,2.648005e+01,2.000000e+00,1.800000e+02,1.002926e+00,nan,1.399468e-03,5.555556e-04,2.000000e+00
89,1,nan,nan,1.798967e-02,nan,2.437483e+01,2.000000e+00,1.800000e+02,1.000170e+00,nan,3.387059e-04,5.555556e-04,2.000000e+00
89,2,nan,nan,1.570852e-02,nan,2.441927e+01,2.000000e+00,1.800000e+02,1.000283e+00,nan,3.868207e-04,5.555556e-04,2.000000e+00
90,0,3.756684e-02,2.524810e-03,4.523250e-03,3.820348e-02,2.648043e+01,2.000000e+00,1.820000e+02,1.002722e+00,nan,1.344992e-03,5.494506e-04,2.000000e+00
90,1,2.108857e-02,5.184304e-04,1.775713e-02,4.051031e-02,2.438059e+01,2.000000e+00,1.820000e+02,1.000169e+00,nan,3.356325e-04,5.494506e-04,2.000000e+00
90,2,1.844520e-02,4.217843e-04,1.546797e-02,3.539598e-02,2.442521e+01,2.000000e+00,1.820000e+02,1.000292e+00,nan,3.843722e-04,5.494506e-04,2.000000e+00
91,0,nan,nan,4.446798e-03,nan,2.648081e+01,2.000000e+00,1.840000e+02,1.002626e+00,nan,1.306002e-03,5.434782e-04,2.000000e+00
91,1,nan,nan,1.752730e-02,nan,2.438615e+01,2.000000e+00,1.840000e+02,1.000167e+00,nan,3.326760e-04,5.434782e-04,2.000000e+00
91,2,nan,nan,1.524471e-02,nan,2.443098e+01,2.000000e+00,1.840000e+02,1.000283e+00,nan,3.819100e-04,5.434782e-04,2.000000e+00
92,0,nan,nan,4.242231e-03,nan,2.648118e+01,2.000000e+00,1.860000e+02,1.002636e+00,nan,1.300040e-03,5.376344e-04,2.000000e+00
92,1,nan,nan,1.730044e-02,nan,2.439153e+01,2.000000e+00,1.860000e+02,1.000173e+00,nan,3.298292e-04,5.376344e-04,2.000000e+00
92,2,nan,nan,1.503992e-02,nan,2.443659e+01,2.000000e+00,1.860000e+02,1.000254e+00,nan,3.792145e-04,5.376344e-04,2.000000e+00
93,0,nan,nan,3.936626e-03,nan,2.648155e+01,2.000000e+00,1.880000e+02,1.002679e+00,nan,1.333890e-03,5.319149e-04,2.000000e+00
93,1,nan,nan,1.707734e-02,nan,2.439673e+01,2.000000e+00,1.880000e+02,1.000181e+00,nan,3.270824e-04,5.319149e-04,2.000000e+00
93,2,nan,nan,1.483100e-02,nan,2.444205e+01,2.000000e+00,1.880000e+02,1.000237e+00,nan,3.762434e-04,5.319149e-04,2.000000e+00
94,0,nan,nan,3.594544e-03,nan,2.648193e+01,2.000000e+00,1.900000e+02,1.002701e+00,nan,1.407339e-03,5.263158e-04,2.000000e+00
94,1,nan,nan,1.685764e-02,nan,2.440177e+01,2.000000e+00,1.900000e+02,1.000181e+00,nan,3.244162e-04,5.263158e-04,2.000000e+00
94,2,nan,nan,1.459555e-02,nan,2.444735e+01,2.000000e+00,1.900000e+02,1.000252e+00,nan,3.735530e-04,5.263158e-04,2.000000e+00
95,0,3.724604e-02,2.503199e-03,3.294154e-03,3.776230e-02,2.648232e+01,2.000000e+00,1.920000e+02,1.002715e+00,nan,1.509329e-03,5.208334e-04,2.000000e+00
95,1,1.984732e-02,4.878040e-04,1.664685e-02,3.805323e-02,2.440665e+01,2.000000e+00,1.920000e+02,1.000169e+00,nan,3.218332e-04,5.208334e-04,2.000000e+00
95,2,1.717654e-02,3.927070e-04,1.436804e-02,3.293160e-02,2.445251e+01,2.000000e+00,1.920000e+02,1.000253e+00,nan,3.717123e-04,5.208334e-04,2.000000e+00
96,0,nan,nan,3.102583e-03,nan,2.648272e+01,2.000000e+00,1.940000e+02,1.002680e+00,nan,1.613179e-03,5.154639e-04,2.000000e+00
96,1,nan,nan,1.645081e-02,nan,2.441137e+01,2.000000e+00,1.940000e+02,1.000152e+00,nan,3.192232e-04,5.154639e-04,2.000000e+00
96,2,nan,nan,1.417181e-02,nan,2.445755e+01,2.000000e+00,1.940000e+02,1.000250e+00,nan,3.698528e-04,5.154639e-04,2.000000e+00
97,0,nan,nan,3.046194e-03,nan,2.648312e+01,2.000000e+00,1.960000e+02,1.002583e+00,nan,1.678010e-03,5.102041e-04,2.000000e+00
97,1,nan,nan,1.625558e-02,nan,2.441591e+01,2.000000e+00,1.960000e+02,1.000152e+00,nan,3.164685e-04,5.102041e-04,2.000000e+00
97,2,nan,nan,1.398491e-02,nan,2.446246e+01,2.000000e+00,1.960000e+02,1.000233e+00,nan,3.673605e-04,5.102041e-04,2.000000e+00
98,0,nan,nan,3.094187e-03,nan,2.648352e+01,2.000000e+00,1.980000e+02,1.002442e+00,nan,1.674720e-03,5.050505e-04,2.000000e+00
98,1,nan,nan,1.605965e-02,nan,2.442028e+01,2.000000e+00,1.980000e+02,1.000152e+00,nan,3.138320e-04,5.050505e-04,2.000000e+00
98,2,nan,nan,1.380492e-02,nan,2.446722e+01,2.000000e+00,1.980000e+02,1.000218e+00,nan,3.647876e-04,5.050505e-04,2.000000e+00
99,0,nan,nan,3.175454e-03,nan,2.648390e+01,2.000000e+00,2.000000e+02,1.002295e+00,nan,1.615933e-03,5.000000e-04,2.000000e+00
99,1,nan,nan,1.587019e-02,nan,2.442449e+01,2.000000e+00,2.000000e+02,1.000145e+00,nan,3.113393e-04,5.000000e-04,2.000000e+00
99,2,nan,nan,1.361907e-02,nan,2.447183e+01,2.000000e+00,2.000000e+02,1.000219e+00,nan,3.621897e-04,5.000000e-04,2.000000e+00
100,0,3.547964e-02,2.384441e-03,3.218332e-03,3.601993e-02,2.648427e+01,2.000000e+00,2.020000e+02,1.002162e+00,nan,1.543552e-03,4.950495e-04,2.000000e+00
100,1,1.868613e-02,4.591667e-04,1.568606e-02,3.590270e-02,2.442854e+01,2.000000e+00,2.020000e+02,1.000144e+00,nan,3.088482e-04,4.950495e-04,2.000000e+00
100,2,1.594608e-02,3.645180e-04,1.343322e-02,3.072079e-02,2.447630e+01,2.000000e+00,2.020000e+02,1.000224e+00,nan,3.598982e-04,4.950495e-04,2.000000e+00
101,0,nan,nan,3.178142e-03,nan,2.648462e+01,2.000000e+00,2.040000e+02,1.002086e+00,nan,1.493272e-03,4.901961e-04,2.000000e+00
101,1,nan,nan,1.550663e-02,nan,2.443244e+01,2.000000e+00,2.040000e+02,1.000145e+00,nan,3.063767e-04,4.901961e-04,2.000000e+00
101,2,nan,nan,1.324588e-02,nan,2.448062e+01,2.000000e+00,2.040000e+02,1.000241e+00,nan,3.577583e-04,4.901961e-04,2.000000e+00
102,0,nan,nan,3.046072e-03,nan,2.648493e+01,2.000000e+00,2.060000e+02,1.002088e+00,nan,1.482935e-03,4.854369e-04,2.000000e+00
102,1,nan,nan,1.533208e-02,nan,2.443620e+01,2.000000e+00,2.060000e+02,1.000140e+00,nan,3.039332e-04,4.854369e-04,2.000000e+00
102,2,nan,nan,1.304877e-02,nan,2.448482e+01,2.000000e+00,2.060000e+02,1.000248e+00,nan,3.558071e-04,4.854369e-04,2.000000e+00
103,0,nan,nan,2.844859e-03,nan,2.648522e+01,2.000000e+00,2.080000e+02,1.002121e+00,nan,1.517620e-03,4.807692e-04,2.000000e+00
103,1,nan,nan,1.516126e-02,nan,2.443983e+01,2.000000e+00,2.080000e+02,1.000132e+00,nan,3.015103e-04,4.807692e-04,2.000000e+00
103,2,nan,nan,1.286131e-02,nan,2.448891e+01,2.000000e+00,2.080000e+02,1.000256e+00,nan,3.542695e-04,4.807692e-04,2.000000e+00
104,0,nan,nan,2.619998e-03,nan,2.648547e+01,2.000000e+00,2.100000e+02,1.002159e+00,nan,1.594156e-03,4.761905e-04,2.000000e+00
104,1,nan,nan,1.498508e-02,nan,2.444336e+01,2.000000e+00,2.100000e+02,1.000132e+00,nan,2.991274e-04,4.761905e-04,2.000000e+00
104,2,nan,nan,1.268112e-02,nan,2.449288e+01,2.000000e+00,2.100000e+02,1.000252e+00,nan,3.526194e-04,4.761905e-04,2.000000e+00
105,0,3.410144e-02,2.291777e-03,2.420041e-03,3.470682e-02,2.648569e+01,2.000000e+00,2.120000e+02,1.002177e+00,nan,1.698468e-03,4.716981e-04,2.000000e+00
105,1,1.761010e-02,4.326406e-04,1.480140e-02,3.385619e-02,2.444677e+01,2.000000e+00,2.120000e+02,1.000136e+00,nan,2.969609e-04,4.716981e-04,2.000000e+00
105,2,1.494488e-02,3.415824e-04,1.250579e-02,2.863244e-02,2.449675e+01,2.000000e+00,2.120000e+02,1.000239e+00,nan,3.509141e-04,4.716981e-04,2.000000e+00
106,0,nan,nan,2.291099e-03,nan,2.648589e+01,2.000000e+00,2.140000e+02,1.002159e+00,nan,1.804595e-03,4.672897e-04,2.000000e+00
106,1,nan,nan,1.462886e-02,nan,2.445004e+01,2.000000e+00,2.140000e+02,1.000134e+00,nan,2.950527e-04,4.672897e-04,2.000000e+00
106,2,nan,nan,1.232308e-02,nan,2.450053e+01,2.000000e+00,2.140000e+02,1.000222e+00,nan,3.492138e-04,4.672897e-04,2.000000e+00
107,0,nan,nan,2.246201e-03,nan,2.648606e+01,2.000000e+00,2.160000e+02,1.002109e+00,nan,1.871021e-03,4.629630e-04,2.000000e+00
107,1,nan,nan,1.446483e-02,nan,2.445317e+01,2.000000e+00,2.160000e+02,1.000129e+00,nan,2.930300e-04,4.629630e-04,2.000000e+00
107,2,nan,nan,1.215400e-02,nan,2.450420e+01,2.000000e+00,2.160000e+02,1.000201e+00,nan,3.478589e-04,4.629630e-04,2.000000e+00
108,0,nan,nan,2.259667e-03,nan,2.648621e+01,2.000000e+00,2.180000e+02,1.002040e+00,nan,1.873564e-03,4.587156e-04,2.000000e+00
108,1,nan,nan,1.430606e-02,nan,2.445615e+01,2.000000e+00,2.180000e+02,1.000124e+00,nan,2.909401e-04,4.587156e-04,2.000000e+00
108,2,nan,nan,1.199642e-02,nan,2.450778e+01,2.000000e+00,2.180000e+02,1.000175e+00,nan,3.462565e-04,4.587156e-04,2.000000e+00
109,0,nan,nan,2.295120e-03,nan,2.648634e+01,2.000000e+00,2.200000e+02,1.001969e+00,nan,1.828691e-03,4.545455e-04,2.000000e+00
109,1,nan,nan,1.414987e-02,nan,2.445901e+01,2.000000e+00,2.200000e+02,1.000121e+00,nan,2.888448e-04,4.545455e-04,2.000000e+00
109,2,nan,nan,1.184952e-02,nan,2.451126e+01,2.000000e+00,2.200000e+02,1.000148e+00,nan,3.444555e-04,4.545455e-04,2.000000e+00
110,0,3.299269e-02,2.217224e-03,2.319603e-03,3.354509e-02,2.648647e+01,2.000000e+00,2.220000e+02,1.001897e+00,nan,1.768148e-03,4.504505e-04,2.000000e+00
110,1,1.665635e-02,4.091341e-04,1.398167e-02,3.199251e-02,2.446178e+01,2.000000e+00,2.220000e+02,1.000128e+00,nan,2.867950e-04,4.504505e-04,2.000000e+00
110,2,1.405407e-02,3.211797e-04,1.171193e-02,2.692332e-02,2.451466e+01,2.000000e+00,2.220000e+02,1.000139e+00,nan,3.424707e-04,4.504505e-04,2.000000e+00
