k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
110,1,3.379812e-03,8.288737e-05,1.114619e-02,1.567549e-02,2.450748e+01,5.000000e+00,5.550000e+02,1.000051e+00,nan,3.578020e-04,4.504505e-04,5.000000e+00
110,2,2.672089e-03,6.100053e-05,9.263501e-03,1.329590e-02,2.461215e+01,5.000000e+00,5.550000e+02,1.000050e+00,nan,4.320163e-04,4.504505e-04,5.000000e+00
111,0,nan,nan,1.066047e-03,nan,2.649564e+01,5.000000e+00,5.600000e+02,1.000460e+00,nan,3.654877e-03,4.464286e-04,5.000000e+00
111,1,nan,nan,1.093495e-02,nan,2.450664e+01,5.000000e+00,5.600000e+02,1.000048e+00,nan,3.576081e-04,4.464286e-04,5.000000e+00
111,2,nan,nan,9.145386e-03,nan,2.461291e+01,5.000000e+00,5.600000e+02,1.000047e+00,nan,4.302876e-04,4.464286e-04,5.000000e+00
112,0,nan,nan,1.043261e-03,nan,2.649578e+01,5.000000e+00,5.650000e+02,1.000449e+00,nan,3.673134e-03,4.424779e-04,5.000000e+00
112,1,nan,nan,1.073638e-02,nan,2.450576e+01,5.000000e+00,5.650000e+02,1.000040e+00,nan,3.580935e-04,4.424779e-04,5.000000e+00
112,2,nan,nan,9.018821e-03,nan,2.461362e+01,5.000000e+00,5.650000e+02,1.000044e+00,nan,4.281649e-04,4.424779e-04,5.000000e+00
113,0,nan,nan,1.012674e-03,nan,2.649593e+01,5.000000e+00,5.700000e+02,1.000439e+00,nan,3.687800e-03,4.385965e-04,5.000000e+00
113,1,nan,nan,1.056540e-02,nan,2.450483e+01,5.000000e+00,5.700000e+02,1.000032e+00,nan,3.583458e-04,4.385965e-04,5.000000e+00
113,2,nan,nan,8.898373e-03,nan,2.461429e+01,5.000000e+00,5.700000e+02,1.000041e+00,nan,4.265899e-04,4.385965e-04,5.000000e+00
114,0,nan,nan,9.993750e-04,nan,2.649609e+01,5.000000e+00,5.750000e+02,1.000428e+00,nan,3.733401e-03,4.347826e-04,5.000000e+00
114,1,nan,nan,1.040003e-02,nan,2.450387e+01,5.000000e+00,5.750000e+02,1.000031e+00,nan,3.578397e-04,4.347826e-04,5.000000e+00
114,2,nan,nan,8.782757e-03,nan,2.461491e+01,5.000000e+00,5.750000e+02,1.000042e+00,nan,4.248775e-04,4.347826e-04,5.000000e+00
115,0,1.398943e-02,9.399952e-04,9.904519e-04,1.473402e-02,2.649625e+01,5.000000e+00,5.800000e+02,1.000418e+00,nan,3.718138e-03,4.310345e-04,5.000000e+00
115,1,2.921129e-03,7.163043e-05,1.024067e-02,1.453247e-02,2.450286e+01,5.000000e+00,5.800000e+02,1.000035e+00,nan,3.572888e-04,4.310345e-04,5.000000e+00
115,2,2.522939e-03,5.759112e-05,8.672751e-03,1.248439e-02,2.461547e+01,5.000000e+00,5.800000e+02,1.000043e+00,nan,4.230807e-04,4.310345e-04,5.000000e+00
116,0,nan,nan,9.762491e-04,nan,2.649641e+01,5.000000e+00,5.850000e+02,1.000410e+00,nan,3.687779e-03,4.273504e-04,5.000000e+00
116,1,nan,nan,1.008685e-02,nan,2.450181e+01,5.000000e+00,5.850000e+02,1.000038e+00,nan,3.566726e-04,4.273504e-04,5.000000e+00
116,2,nan,nan,8.565558e-03,nan,2.461598e+01,5.000000e+00,5.850000e+02,1.000041e+00,nan,4.211545e-04,4.273504e-04,5.000000e+00
117,0,nan,nan,9.611342e-04,nan,2.649658e+01,5.000000e+00,5.900000e+02,1.000403e+00,nan,3.678285e-03,4.237288e-04,5.000000e+00
117,1,nan,nan,9.941973e-03,nan,2.450073e+01,5.000000e+00,5.900000e+02,1.000037e+00,nan,3.560004e-04,4.237288e-04,5.000000e+00
117,2,nan,nan,8.451062e-03,nan,2.461646e+01,5.000000e+00,5.900000e+02,1.000044e+00,nan,4.192281e-04,4.237288e-04,5.000000e+00
118,0,nan,nan,9.420777e-04,nan,2.649675e+01,5.000000e+00,5.950000e+02,1.000397e+00,nan,3.673601e-03,4.201681e-04,5.000000e+00
118,1,nan,nan,9.794850e-03,nan,2.449964e+01,5.000000e+00,5.950000e+02,1.000038e+00,nan,3.551432e-04,4.201681e-04,5.000000e+00
118,2,nan,nan,8.332741e-03,nan,2.461691e+01,5.000000e+00,5.950000e+02,1.000046e+00,nan,4.177965e-04,4.201681e-04,5.000000e+00
119,0,nan,nan,9.270630e-04,nan,2.649692e+01,5.000000e+00,6.000000e+02,1.000391e+00,nan,3.685707e-03,4.166667e-04,5.000000e+00
119,1,nan,nan,9.641685e-03,nan,2.449856e+01,5.000000e+00,6.000000e+02,1.000041e+00,nan,3.544947e-04,4.166667e-04,5.000000e+00
119,2,nan,nan,8.207791e-03,nan,2.461730e+01,5.000000e+00,6.000000e+02,1.000050e+00,nan,4.166963e-04,4.166667e-04,5.000000e+00
120,0,1.309722e-02,8.800346e-04,9.150936e-04,1.384493e-02,2.649709e+01,5.000000e+00,6.050000e+02,1.000385e+00,nan,3.683749e-03,4.132231e-04,5.000000e+00
120,1,2.985992e-03,7.321346e-05,9.492808e-03,1.354522e-02,2.449746e+01,5.000000e+00,6.050000e+02,1.000040e+00,nan,3.541982e-04,4.132231e-04,5.000000e+00
120,2,2.424922e-03,5.534973e-05,8.093172e-03,1.168788e-02,2.461766e+01,5.000000e+00,6.050000e+02,1.000046e+00,nan,4.160763e-04,4.132231e-04,5.000000e+00
121,0,nan,nan,9.018406e-04,nan,2.649725e+01,5.000000e+00,6.100000e+02,1.000380e+00,nan,3.671004e-03,4.098361e-04,5.000000e+00
121,1,nan,nan,9.352745e-03,nan,2.449634e+01,5.000000e+00,6.100000e+02,1.000041e+00,nan,3.538797e-04,4.098361e-04,5.000000e+00
121,2,nan,nan,7.995266e-03,nan,2.461798e+01,5.000000e+00,6.100000e+02,1.000038e+00,nan,4.150798e-04,4.098361e-04,5.000000e+00
122,0,nan,nan,8.876405e-04,nan,2.649741e+01,5.000000e+00,6.150000e+02,1.000374e+00,nan,3.664629e-03,4.065041e-04,5.000000e+00
122,1,nan,nan,9.219131e-03,nan,2.449519e+01,5.000000e+00,6.150000e+02,1.000041e+00,nan,3.533627e-04,4.065041e-04,5.000000e+00
122,2,nan,nan,7.897525e-03,nan,2.461826e+01,5.000000e+00,6.150000e+02,1.000036e+00,nan,4.133585e-04,4.065041e-04,5.000000e+00
123,0,nan,nan,8.743646e-04,nan,2.649756e+01,5.000000e+00,6.200000e+02,1.000368e+00,nan,3.663444e-03,4.032258e-04,5.000000e+00
123,1,nan,nan,9.090397e-03,nan,2.449403e+01,5.000000e+00,6.200000e+02,1.000040e+00,nan,3.527253e-04,4.032258e-04,5.000000e+00
123,2,nan,nan,7.802286e-03,nan,2.461852e+01,5.000000e+00,6.200000e+02,1.000035e+00,nan,4.117519e-04,4.032258e-04,5.000000e+00
124,0,nan,nan,8.643173e-04,nan,2.649770e+01,5.000000e+00,6.250000e+02,1.000362e+00,nan,3.659801e-03,4.000000e-04,5.000000e+00
124,1,nan,nan,8.964353e-03,nan,2.449289e+01,5.000000e+00,6.250000e+02,1.000038e+00,nan,3.520199e-04,4.000000e-04,5.000000e+00
124,2,nan,nan,7.708134e-03,nan,2.461874e+01,5.000000e+00,6.250000e+02,1.000035e+00,nan,4.101362e-04,4.000000e-04,5.000000e+00
125,0,1.225844e-02,8.236664e-04,8.558757e-04,1.300831e-02,2.649784e+01,5.000000e+00,6.300000e+02,1.000355e+00,nan,3.643809e-03,3.968254e-04,5.000000e+00
125,1,2.682336e-03,6.576195e-05,8.838210e-03,1.265244e-02,2.449173e+01,5.000000e+00,6.300000e+02,1.000037e+00,nan,3.513257e-04,3.968254e-04,5.000000e+00
125,2,2.183551e-03,4.983710e-05,7.609350e-03,1.099626e-02,2.461895e+01,5.000000e+00,6.300000e+02,1.000038e+00,nan,4.085824e-04,3.968254e-04,5.000000e+00
126,0,nan,nan,8.454885e-04,nan,2.649797e+01,5.000000e+00,6.350000e+02,1.000347e+00,nan,3.622029e-03,3.937008e-04,5.000000e+00
126,1,nan,nan,8.712136e-03,nan,2.449057e+01,5.000000e+00,6.350000e+02,1.000037e+00,nan,3.507504e-04,3.937008e-04,5.000000e+00
126,2,nan,nan,7.515135e-03,nan,2.461911e+01,5.000000e+00,6.350000e+02,1.000037e+00,nan,4.073944e-04,3.937008e-04,5.000000e+00
127,0,nan,nan,8.433179e-04,nan,2.649809e+01,5.000000e+00,6.400000e+02,1.000340e+00,nan,3.609461e-03,3.906250e-04,5.000000e+00
127,1,nan,nan,8.591711e-03,nan,2.448937e+01,5.000000e+00,6.400000e+02,1.000034e+00,nan,3.502881e-04,3.906250e-04,5.000000e+00
127,2,nan,nan,7.414178e-03,nan,2.461925e+01,5.000000e+00,6.400000e+02,1.000036e+00,nan,4.060816e-04,3.906250e-04,5.000000e+00
128,0,nan,nan,8.261374e-04,nan,2.649821e+01,5.000000e+00,6.450000e+02,1.000332e+00,nan,3.562864e-03,3.875969e-04,5.000000e+00
128,1,nan,nan,8.478549e-03,nan,2.448817e+01,5.000000e+00,6.450000e+02,1.000031e+00,nan,3.497123e-04,3.875969e-04,5.000000e+00
128,2,nan,nan,7.318723e-03,nan,2.461935e+01,5.000000e+00,6.450000e+02,1.000033e+00,nan,4.052543e-04,3.875969e-04,5.000000e+00
129,0,nan,nan,8.082707e-04,nan,2.649832e+01,5.000000e+00,6.500000e+02,1.000324e+00,nan,3.581220e-03,3.846154e-04,5.000000e+00
129,1,nan,nan,8.358884e-03,nan,2.448697e+01,5.000000e+00,6.500000e+02,1.000033e+00,nan,3.489488e-04,3.846154e-04,5.000000e+00
129,2,nan,nan,7.230872e-03,nan,2.461942e+01,5.000000e+00,6.500000e+02,1.000030e+00,nan,4.042481e-04,3.846154e-04,5.000000e+00
130,0,1.146550e-02,7.703810e-04,7.921106e-04,1.221827e-02,2.649843e+01,5.000000e+00,6.550000e+02,1.000315e+00,nan,3.604712e-03,3.816794e-04,5.000000e+00
130,1,2.444356e-03,5.992236e-05,8.245178e-03,1.184159e-02,2.448574e+01,5.000000e+00,6.550000e+02,1.000031e+00,nan,3.485613e-04,3.816794e-04,5.000000e+00
130,2,2.027869e-03,4.628105e-05,7.144481e-03,1.034375e-02,2.461946e+01,5.000000e+00,6.550000e+02,1.000030e+00,nan,4.029366e-04,3.816794e-04,5.000000e+00
131,0,nan,nan,7.783982e-04,nan,2.649854e+01,5.000000e+00,6.600000e+02,1.000308e+00,nan,3.622733e-03,3.787879e-04,5.000000e+00
131,1,nan,nan,8.139089e-03,nan,2.448451e+01,5.000000e+00,6.600000e+02,1.000029e+00,nan,3.480343e-04,3.787879e-04,5.000000e+00
131,2,nan,nan,7.058222e-03,nan,2.461947e+01,5.000000e+00,6.600000e+02,1.000030e+00,nan,4.016534e-04,3.787879e-04,5.000000e+00
132,0,nan,nan,7.731766e-04,nan,2.649865e+01,5.000000e+00,6.650000e+02,1.000300e+00,nan,3.631323e-03,3.759399e-04,5.000000e+00
132,1,nan,nan,8.033318e-03,nan,2.448327e+01,5.000000e+00,6.650000e+02,1.000027e+00,nan,3.472889e-04,3.759399e-04,5.000000e+00
132,2,nan,nan,6.971715e-03,nan,2.461945e+01,5.000000e+00,6.650000e+02,1.000030e+00,nan,4.004713e-04,3.759399e-04,5.000000e+00
133,0,nan,nan,7.626437e-04,nan,2.649877e+01,5.000000e+00,6.700000e+02,1.000293e+00,nan,3.601486e-03,3.731343e-04,5.000000e+00
133,1,nan,nan,7.933113e-03,nan,2.448201e+01,5.000000e+00,6.700000e+02,1.000025e+00,nan,3.466294e-04,3.731343e-04,5.000000e+00
133,2,nan,nan,6.886321e-03,nan,2.461941e+01,5.000000e+00,6.700000e+02,1.000030e+00,nan,3.994117e-04,3.731343e-04,5.000000e+00
134,0,nan,nan,7.438611e-04,nan,2.649888e+01,5.000000e+00,6.750000e+02,1.000287e+00,nan,3.597334e-03,3.703704e-04,5.000000e+00
134,1,nan,nan,7.836005e-03,nan,2.448074e+01,5.000000e+00,6.750000e+02,1.000024e+00,nan,3.458269e-04,3.703704e-04,5.000000e+00
134,2,nan,nan,6.802793e-03,nan,2.461936e+01,5.000000e+00,6.750000e+02,1.000029e+00,nan,3.983962e-04,3.703704e-04,5.000000e+00
135,0,1.073662e-02,7.214004e-04,7.240584e-04,1.154428e-02,2.649899e+01,5.000000e+00,6.800000e+02,1.000282e+00,nan,3.634129e-03,3.676471e-04,5.000000e+00
135,1,2.222772e-03,5.448603e-05,7.736094e-03,1.113734e-02,2.447948e+01,5.000000e+00,6.800000e+02,1.000025e+00,nan,3.449828e-04,3.676471e-04,5.000000e+00
135,2,1.904883e-03,4.347178e-05,6.721650e-03,9.757983e-03,2.461930e+01,5.000000e+00,6.800000e+02,1.000026e+00,nan,3.973790e-04,3.676471e-04,5.000000e+00
136,0,nan,nan,7.103438e-04,nan,2.649911e+01,5.000000e+00,6.850000e+02,1.000277e+00,nan,3.679216e-03,3.649635e-04,5.000000e+00
136,1,nan,nan,7.639346e-03,nan,2.447824e+01,5.000000e+00,6.850000e+02,1.000026e+00,nan,3.443556e-04,3.649635e-04,5.000000e+00
136,2,nan,nan,6.641230e-03,nan,2.461921e+01,5.000000e+00,6.850000e+02,1.000026e+00,nan,3.963264e-04,3.649635e-04,5.000000e+00
137,0,nan,nan,7.011917e-04,nan,2.649923e+01,5.000000e+00,6.900000e+02,1.000272e+00,nan,3.696096e-03,3.623189e-04,5.000000e+00
137,1,nan,nan,7.544106e-03,nan,2.447698e+01,5.000000e+00,6.900000e+02,1.000025e+00,nan,3.436811e-04,3.623189e-04,5.000000e+00
137,2,nan,nan,6.562130e-03,nan,2.461911e+01,5.000000e+00,6.900000e+02,1.000026e+00,nan,3.953332e-04,3.623189e-04,5.000000e+00
138,0,nan,nan,6.925350e-04,nan,2.649935e+01,5.000000e+00,6.950000e+02,1.000268e+00,nan,3.690657e-03,3.597122e-04,5.000000e+00
138,1,nan,nan,7.448713e-03,nan,2.447574e+01,5.000000e+00,6.950000e+02,1.000025e+00,nan,3.430304e-04,3.597122e-04,5.000000e+00
138,2,nan,nan,6.471192e-03,nan,2.461900e+01,5.000000e+00,6.950000e+02,1.000027e+00,nan,3.943625e-04,3.597122e-04,5.000000e+00
139,0,nan,nan,6.813360e-04,nan,2.649947e+01,5.000000e+00,7.000000e+02,1.000265e+00,nan,3.683598e-03,3.571429e-04,5.000000e+00
139,1,nan,nan,7.356856e-03,nan,2.447449e+01,5.000000e+00,7.000000e+02,1.000023e+00,nan,3.424780e-04,3.571429e-04,5.000000e+00
139,2,nan,nan,6.388773e-03,nan,2.461887e+01,5.000000e+00,7.000000e+02,1.000027e+00,nan,3.942118e-04,3.571429e-04,5.000000e+00
140,0,1.008280e-02,6.774645e-04,6.695825e-04,1.079499e-02,2.649958e+01,5.000000e+00,7.050000e+02,1.000261e+00,nan,3.691225e-03,3.546099e-04,5.000000e+00
140,1,2.091934e-03,5.127513e-05,7.267124e-03,1.048349e-02,2.447326e+01,5.000000e+00,7.050000e+02,1.000022e+00,nan,3.418531e-04,3.546099e-04,5.000000e+00
140,2,1.808127e-03,4.126157e-05,6.311498e-03,9.188165e-03,2.461874e+01,5.000000e+00,7.050000e+02,1.000025e+00,nan,3.936537e-04,3.546099e-04,5.000000e+00
141,0,nan,nan,6.594689e-04,nan,2.649970e+01,5.000000e+00,7.100000e+02,1.000257e+00,nan,3.703303e-03,3.521127e-04,5.000000e+00
141,1,nan,nan,7.178131e-03,nan,2.447202e+01,5.000000e+00,7.100000e+02,1.000023e+00,nan,3.412171e-04,3.521127e-04,5.000000e+00
141,2,nan,nan,6.235325e-03,nan,2.461860e+01,5.000000e+00,7.100000e+02,1.000025e+00,nan,3.928809e-04,3.521127e-04,5.000000e+00
142,0,nan,nan,6.510403e-04,nan,2.649981e+01,5.000000e+00,7.150000e+02,1.000253e+00,nan,3.707692e-03,3.496504e-04,5.000000e+00
142,1,nan,nan,7.089921e-03,nan,2.447078e+01,5.000000e+00,7.150000e+02,1.000023e+00,nan,3.406329e-04,3.496504e-04,5.000000e+00
142,2,nan,nan,6.161766e-03,nan,2.461844e+01,5.000000e+00,7.150000e+02,1.000024e+00,nan,3.921379e-04,3.496504e-04,5.000000e+00
143,0,nan,nan,6.411375e-04,nan,2.649992e+01,5.000000e+00,7.200000e+02,1.000249e+00,nan,3.703712e-03,3.472222e-04,5.000000e+00
143,1,nan,nan,7.002768e-03,nan,2.446954e+01,5.000000e+00,7.200000e+02,1.000022e+00,nan,3.400977e-04,3.472222e-04,5.000000e+00
143,2,nan,nan,6.089685e-03,nan,2.461828e+01,5.000000e+00,7.200000e+02,1.000023e+00,nan,3.913270e-04,3.472222e-04,5.000000e+00
144,0,nan,nan,6.302107e-04,nan,2.650002e+01,5.000000e+00,7.250000e+02,1.000245e+00,nan,3.709222e-03,3.448276e-04,5.000000e+00
144,1,nan,nan,6.917950e-03,nan,2.446829e+01,5.000000e+00,7.250000e+02,1.000021e+00,nan,3.395973e-04,3.448276e-04,5.000000e+00
144,2,nan,nan,6.018160e-03,nan,2.461810e+01,5.000000e+00,7.250000e+02,1.000023e+00,nan,3.905163e-04,3.448276e-04,5.000000e+00
145,0,9.466791e-03,6.360710e-04,6.212444e-04,1.006804e-02,2.650013e+01,5.000000e+00,7.300000e+02,1.000241e+00,nan,3.722019e-03,3.424658e-04,5.000000e+00
145,1,1.950468e-03,4.780446e-05,6.822690e-03,9.869874e-03,2.446703e+01,5.000000e+00,7.300000e+02,1.000022e+00,nan,3.390681e-04,3.424658e-04,5.000000e+00
145,2,1.680067e-03,3.833740e-05,5.946954e-03,8.638222e-03,2.461790e+01,5.000000e+00,7.300000e+02,1.000023e+00,nan,3.897630e-04,3.424658e-04,5.000000e+00
146,0,nan,nan,6.125683e-04,nan,2.650023e+01,5.000000e+00,7.350000e+02,1.000237e+00,nan,3.724542e-03,3.401361e-04,5.000000e+00
146,1,nan,nan,6.741358e-03,nan,2.446575e+01,5.000000e+00,7.350000e+02,1.000019e+00,nan,3.391405e-04,3.401361e-04,5.000000e+00
146,2,nan,nan,5.853973e-03,nan,2.461770e+01,5.000000e+00,7.350000e+02,1.000027e+00,nan,3.890817e-04,3.401361e-04,5.000000e+00
147,0,nan,nan,6.052190e-04,nan,2.650033e+01,5.000000e+00,7.400000e+02,1.000232e+00,nan,3.726422e-03,3.378378e-04,5.000000e+00
147,1,nan,nan,6.664603e-03,nan,2.446448e+01,5.000000e+00,7.400000e+02,1.000019e+00,nan,3.386095e-04,3.378378e-04,5.000000e+00
147,2,nan,nan,5.774086e-03,nan,2.461749e+01,5.000000e+00,7.400000e+02,1.000027e+00,nan,3.899382e-04,3.378378e-04,5.000000e+00
148,0,nan,nan,5.974282e-04,nan,2.650043e+01,5.000000e+00,7.450000e+02,1.000229e+00,nan,3.721216e-03,3.355705e-04,5.000000e+00
148,1,nan,nan,6.587627e-03,nan,2.446320e+01,5.000000e+00,7.450000e+02,1.000019e+00,nan,3.379272e-04,3.355705e-04,5.000000e+00
148,2,nan,nan,5.702970e-03,nan,2.461726e+01,5.000000e+00,7.450000e+02,1.000027e+00,nan,3.900446e-04,3.355705e-04,5.000000e+00
149,0,8.942281e-03,6.008254e-04,5.882466e-04,9.474088e-03,2.650053e+01,5.000000e+00,7.500000e+02,1.000225e+00,1.024236e-04,3.719647e-03,3.333333e-04,5.000000e+00
149,1,1.853242e-03,4.541926e-05,6.509590e-03,9.426192e-03,2.446192e+01,5.000000e+00,7.500000e+02,1.000022e+00,5.297777e-07,3.373327e-04,3.333333e-04,5.000000e+00
149,2,1.593886e-03,3.636958e-05,5.632936e-03,8.183675e-03,2.461702e+01,5.000000e+00,7.500000e+02,1.000026e+00,4.395110e-06,3.896606e-04,3.333333e-04,5.000000e+00
