k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
109,0,nan,nan,1.616730e-05,nan,2.646693e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.499888e-01,4.545455e-04,0.000000e+00
109,1,nan,nan,2.418645e-05,nan,2.435854e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.690243e-01,4.545455e-04,0.000000e+00
109,2,nan,nan,2.475296e-05,nan,2.438075e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.655306e-01,4.545455e-04,0.000000e+00
110,0,8.306603e-03,5.582371e-04,1.593039e-05,8.624083e-03,2.646692e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.510075e-01,4.504505e-04,0.000000e+00
110,1,4.065524e-02,9.995206e-04,2.405916e-05,4.237170e-02,2.435854e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.677845e-01,4.504505e-04,0.000000e+00
110,2,3.650898e-02,8.349439e-04,2.451530e-05,3.813225e-02,2.438075e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.639445e-01,4.504505e-04,0.000000e+00
111,0,nan,nan,1.562257e-05,nan,2.646690e+01,0.000000e+00,1.686000e+03,1.000171e+00,nan,2.502116e-01,4.464286e-04,0.000000e+00
111,1,nan,nan,2.301417e-05,nan,2.435854e+01,0.000000e+00,1.686000e+03,1.000389e+00,nan,1.656737e-01,4.464286e-04,0.000000e+00
111,2,nan,nan,2.352734e-05,nan,2.438076e+01,0.000000e+00,1.686000e+03,1.000610e+00,nan,1.625911e-01,4.464286e-04,0.000000e+00
112,0,nan,nan,1.018733e-03,nan,2.646705e+01,1.000000e+00,1.687000e+03,1.000177e+00,nan,2.506459e-01,4.424779e-04,1.000000e+00
112,1,nan,nan,1.081294e-02,nan,2.436218e+01,1.000000e+00,1.687000e+03,1.000410e+00,nan,1.701445e-01,4.424779e-04,1.000000e+00
112,2,nan,nan,9.770029e-03,nan,2.438480e+01,1.000000e+00,1.687000e+03,1.000606e+00,nan,1.664333e-01,4.424779e-04,1.000000e+00
113,0,nan,nan,1.510983e-05,nan,2.646703e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,3.776592e-03,4.385965e-04,0.000000e+00
113,1,nan,nan,2.345621e-05,nan,2.436218e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,3.558086e-04,4.385965e-04,0.000000e+00
113,2,nan,nan,2.389799e-05,nan,2.438480e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,3.937898e-04,4.385965e-04,0.000000e+00
114,0,nan,nan,1.482591e-05,nan,2.646701e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.502157e-01,4.347826e-04,0.000000e+00
114,1,nan,nan,2.215011e-05,nan,2.436219e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.611820e-01,4.347826e-04,0.000000e+00
114,2,nan,nan,2.264571e-05,nan,2.438481e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.582024e-01,4.347826e-04,0.000000e+00
115,0,8.269927e-03,5.557699e-04,1.459885e-05,8.545134e-03,2.646700e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.506298e-01,4.310345e-04,0.000000e+00
115,1,4.038632e-02,9.928792e-04,2.118035e-05,4.202482e-02,2.436219e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.677560e-01,4.310345e-04,0.000000e+00
115,2,3.623827e-02,8.287334e-04,2.162026e-05,3.778882e-02,2.438481e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.640847e-01,4.310345e-04,0.000000e+00
116,0,nan,nan,1.432083e-05,nan,2.646698e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.501956e-01,4.273504e-04,0.000000e+00
116,1,nan,nan,2.162344e-05,nan,2.436219e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.724508e-01,4.273504e-04,0.000000e+00
116,2,nan,nan,2.198844e-05,nan,2.438482e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.689419e-01,4.273504e-04,0.000000e+00
117,0,nan,nan,1.410206e-05,nan,2.646696e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.507482e-01,4.237288e-04,0.000000e+00
117,1,nan,nan,2.132320e-05,nan,2.436220e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.660662e-01,4.237288e-04,0.000000e+00
117,2,nan,nan,2.175169e-05,nan,2.438482e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.633096e-01,4.237288e-04,0.000000e+00
118,0,nan,nan,1.380209e-05,nan,2.646695e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.503766e-01,4.201681e-04,0.000000e+00
118,1,nan,nan,2.093052e-05,nan,2.436220e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.655860e-01,4.201681e-04,0.000000e+00
118,2,nan,nan,2.139950e-05,nan,2.438482e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.623241e-01,4.201681e-04,0.000000e+00
119,0,nan,nan,1.366295e-05,nan,2.646693e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.515723e-01,4.166667e-04,0.000000e+00
119,1,nan,nan,1.979355e-05,nan,2.436220e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.658928e-01,4.166667e-04,0.000000e+00
119,2,nan,nan,2.022974e-05,nan,2.438483e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.622572e-01,4.166667e-04,0.000000e+00
120,0,8.272910e-03,5.559701e-04,1.339071e-05,8.515830e-03,2.646692e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.499509e-01,4.132231e-04,0.000000e+00
120,1,4.044931e-02,9.944271e-04,2.030486e-05,4.202085e-02,2.436220e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.725343e-01,4.132231e-04,0.000000e+00
120,2,3.629797e-02,8.300981e-04,2.070616e-05,3.778555e-02,2.438483e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.688142e-01,4.132231e-04,0.000000e+00
121,0,nan,nan,1.318184e-05,nan,2.646690e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.508688e-01,4.098361e-04,0.000000e+00
121,1,nan,nan,1.986370e-05,nan,2.436221e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.654437e-01,4.098361e-04,0.000000e+00
121,2,nan,nan,2.024363e-05,nan,2.438483e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.622373e-01,4.098361e-04,0.000000e+00
122,0,nan,nan,1.292514e-05,nan,2.646689e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.507170e-01,4.065041e-04,0.000000e+00
122,1,nan,nan,1.950261e-05,nan,2.436221e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.663794e-01,4.065041e-04,0.000000e+00
122,2,nan,nan,1.989336e-05,nan,2.438484e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.632568e-01,4.065041e-04,0.000000e+00
123,0,nan,nan,1.274873e-05,nan,2.646688e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.515887e-01,4.032258e-04,0.000000e+00
123,1,nan,nan,1.912037e-05,nan,2.436221e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.667377e-01,4.032258e-04,0.000000e+00
123,2,nan,nan,1.949197e-05,nan,2.438484e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.634627e-01,4.032258e-04,0.000000e+00
124,0,nan,nan,1.257246e-05,nan,2.646686e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.510053e-01,4.000000e-04,0.000000e+00
124,1,nan,nan,1.874262e-05,nan,2.436221e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.673608e-01,4.000000e-04,0.000000e+00
124,2,nan,nan,1.911551e-05,nan,2.438484e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.641701e-01,4.000000e-04,0.000000e+00
125,0,8.276603e-03,5.562180e-04,1.233159e-05,8.492550e-03,2.646685e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.505005e-01,3.968254e-04,0.000000e+00
125,1,4.050805e-02,9.958707e-04,1.822103e-05,4.201733e-02,2.436222e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.680345e-01,3.968254e-04,0.000000e+00
125,2,3.635313e-02,8.313589e-04,1.868827e-05,3.778198e-02,2.438485e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.647567e-01,3.968254e-04,0.000000e+00
126,0,nan,nan,1.215476e-05,nan,2.646684e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.513875e-01,3.937008e-04,0.000000e+00
126,1,nan,nan,1.877890e-05,nan,2.436222e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.701334e-01,3.937008e-04,0.000000e+00
126,2,nan,nan,1.914537e-05,nan,2.438485e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.658798e-01,3.937008e-04,0.000000e+00
127,0,nan,nan,1.199396e-05,nan,2.646682e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.510751e-01,3.906250e-04,0.000000e+00
127,1,nan,nan,1.742230e-05,nan,2.436222e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.625099e-01,3.906250e-04,0.000000e+00
127,2,nan,nan,1.780696e-05,nan,2.438485e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.593993e-01,3.906250e-04,0.000000e+00
128,0,nan,nan,1.177540e-05,nan,2.646681e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.505117e-01,3.875969e-04,0.000000e+00
128,1,nan,nan,1.788597e-05,nan,2.436222e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.724587e-01,3.875969e-04,0.000000e+00
128,2,nan,nan,1.816378e-05,nan,2.438486e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.687333e-01,3.875969e-04,0.000000e+00
129,0,nan,nan,1.158736e-05,nan,2.646680e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.512508e-01,3.846154e-04,0.000000e+00
129,1,nan,nan,1.738255e-05,nan,2.436222e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.654135e-01,3.846154e-04,0.000000e+00
129,2,nan,nan,1.779281e-05,nan,2.438486e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.628835e-01,3.846154e-04,0.000000e+00
130,0,8.280113e-03,5.564537e-04,1.139843e-05,8.474127e-03,2.646678e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.514449e-01,3.816794e-04,0.000000e+00
130,1,4.056199e-02,9.971960e-04,1.692898e-05,4.201397e-02,2.436222e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.676154e-01,3.816794e-04,0.000000e+00
130,2,3.640413e-02,8.325250e-04,1.722401e-05,3.777876e-02,2.438486e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.637506e-01,3.816794e-04,0.000000e+00
131,0,nan,nan,1.129564e-05,nan,2.646677e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.517545e-01,3.787879e-04,0.000000e+00
131,1,nan,nan,1.739707e-05,nan,2.436223e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.695085e-01,3.787879e-04,0.000000e+00
131,2,nan,nan,1.775946e-05,nan,2.438486e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.666049e-01,3.787879e-04,0.000000e+00
132,0,nan,nan,1.108175e-05,nan,2.646676e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.502394e-01,3.759399e-04,0.000000e+00
132,1,nan,nan,1.675388e-05,nan,2.436223e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.624766e-01,3.759399e-04,0.000000e+00
132,2,nan,nan,1.704062e-05,nan,2.438487e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.591611e-01,3.759399e-04,0.000000e+00
133,0,nan,nan,1.092521e-05,nan,2.646675e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.512766e-01,3.731343e-04,0.000000e+00
133,1,nan,nan,1.633632e-05,nan,2.436223e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.662053e-01,3.731343e-04,0.000000e+00
133,2,nan,nan,1.672327e-05,nan,2.438487e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.634086e-01,3.731343e-04,0.000000e+00
134,0,nan,nan,1.075288e-05,nan,2.646673e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.511150e-01,3.703704e-04,0.000000e+00
134,1,nan,nan,1.580446e-05,nan,2.436223e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.679377e-01,3.703704e-04,0.000000e+00
134,2,nan,nan,1.615102e-05,nan,2.438488e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.640519e-01,3.703704e-04,0.000000e+00
135,0,8.283393e-03,5.566738e-04,1.060001e-05,8.459500e-03,2.646672e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.514012e-01,3.676471e-04,0.000000e+00
135,1,4.061230e-02,9.984322e-04,1.625158e-05,4.201080e-02,2.436224e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.710459e-01,3.676471e-04,0.000000e+00
135,2,3.645169e-02,8.336122e-04,1.654370e-05,3.777563e-02,2.438488e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.673757e-01,3.676471e-04,0.000000e+00
136,0,nan,nan,1.043688e-05,nan,2.646671e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.513175e-01,3.649635e-04,0.000000e+00
136,1,nan,nan,1.570792e-05,nan,2.436224e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.639205e-01,3.649635e-04,0.000000e+00
136,2,nan,nan,1.600032e-05,nan,2.438488e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.610261e-01,3.649635e-04,0.000000e+00
137,0,nan,nan,1.030489e-05,nan,2.646670e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.515598e-01,3.623189e-04,0.000000e+00
137,1,nan,nan,1.516181e-05,nan,2.436224e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.671449e-01,3.623189e-04,0.000000e+00
137,2,nan,nan,1.541596e-05,nan,2.438488e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.640904e-01,3.623189e-04,0.000000e+00
138,0,nan,nan,1.015801e-05,nan,2.646669e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.511292e-01,3.597122e-04,0.000000e+00
138,1,nan,nan,1.550111e-05,nan,2.436224e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.706827e-01,3.597122e-04,0.000000e+00
138,2,nan,nan,1.581597e-05,nan,2.438488e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.678688e-01,3.597122e-04,0.000000e+00
139,0,nan,nan,1.002671e-05,nan,2.646668e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.511338e-01,3.571429e-04,0.000000e+00
139,1,nan,nan,1.492951e-05,nan,2.436224e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.645702e-01,3.571429e-04,0.000000e+00
139,2,nan,nan,1.524446e-05,nan,2.438489e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.612940e-01,3.571429e-04,0.000000e+00
140,0,8.286487e-03,5.568815e-04,9.855234e-06,8.447610e-03,2.646667e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.508265e-01,3.546099e-04,0.000000e+00
140,1,4.065912e-02,9.995826e-04,1.528200e-05,4.200795e-02,2.436224e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.684559e-01,3.546099e-04,0.000000e+00
140,2,3.649564e-02,8.346169e-04,1.562253e-05,3.777301e-02,2.438489e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.649756e-01,3.546099e-04,0.000000e+00
141,0,nan,nan,9.723105e-06,nan,2.646666e+01,0.000000e+00,1.687000e+03,1.000177e+00,nan,2.516091e-01,3.521127e-04,0.000000e+00
141,1,nan,nan,1.465793e-05,nan,2.436225e+01,0.000000e+00,1.687000e+03,1.000410e+00,nan,1.622607e-01,3.521127e-04,0.000000e+00
141,2,nan,nan,1.498888e-05,nan,2.438490e+01,0.000000e+00,1.687000e+03,1.000606e+00,nan,1.587238e-01,3.521127e-04,0.000000e+00
142,0,nan,nan,1.029508e-03,nan,2.646675e+01,1.000000e+00,1.688000e+03,1.000192e+00,nan,2.514739e-01,3.496504e-04,1.000000e+00
142,1,nan,nan,1.081102e-02,nan,2.436585e+01,1.000000e+00,1.688000e+03,1.000432e+00,nan,1.668113e-01,3.496504e-04,1.000000e+00
142,2,nan,nan,9.768908e-03,nan,2.438892e+01,1.000000e+00,1.688000e+03,1.000623e+00,nan,1.631281e-01,3.496504e-04,1.000000e+00
143,0,nan,nan,9.454654e-06,nan,2.646673e+01,0.000000e+00,1.688000e+03,1.000192e+00,nan,2.342153e-03,3.472222e-04,0.000000e+00
143,1,nan,nan,1.441954e-05,nan,2.436586e+01,0.000000e+00,1.688000e+03,1.000432e+00,nan,2.230378e-04,3.472222e-04,0.000000e+00
143,2,nan,nan,1.473399e-05,nan,2.438892e+01,0.000000e+00,1.688000e+03,1.000623e+00,nan,2.468306e-04,3.472222e-04,0.000000e+00
144,0,nan,nan,9.325807e-06,nan,2.646672e+01,0.000000e+00,1.688000e+03,1.000192e+00,nan,2.515292e-01,3.448276e-04,0.000000e+00
144,1,nan,nan,1.390715e-05,nan,2.436586e+01,0.000000e+00,1.688000e+03,1.000432e+00,nan,1.649235e-01,3.448276e-04,0.000000e+00
144,2,nan,nan,1.424252e-05,nan,2.438893e+01,0.000000e+00,1.688000e+03,1.000623e+00,nan,1.614038e-01,3.448276e-04,0.000000e+00
145,0,8.253895e-03,5.546887e-04,9.205423e-06,8.393182e-03,2.646671e+01,0.000000e+00,1.688000e+03,1.000192e+00,nan,2.515231e-01,3.424658e-04,0.000000e+00
145,1,4.035315e-02,9.920305e-04,1.339335e-05,4.165198e-02,2.436586e+01,0.000000e+00,1.688000e+03,1.000432e+00,nan,1.686655e-01,3.424658e-04,0.000000e+00
145,2,3.623170e-02,8.285610e-04,1.361894e-05,3.746117e-02,2.438893e+01,0.000000e+00,1.688000e+03,1.000623e+00,nan,1.646939e-01,3.424658e-04,0.000000e+00
146,0,nan,nan,9.070107e-06,nan,2.646670e+01,0.000000e+00,1.688000e+03,1.000192e+00,nan,2.513573e-01,3.401361e-04,0.000000e+00
146,1,nan,nan,1.363359e-05,nan,2.436586e+01,0.000000e+00,1.688000e+03,1.000432e+00,nan,1.727612e-01,3.401361e-04,0.000000e+00
146,2,nan,nan,1.385051e-05,nan,2.438893e+01,0.000000e+00,1.688000e+03,1.000623e+00,nan,1.698994e-01,3.401361e-04,0.000000e+00
147,0,nan,nan,8.985113e-06,nan,2.646669e+01,0.000000e+00,1.688000e+03,1.000192e+00,nan,2.516716e-01,3.378378e-04,0.000000e+00
147,1,nan,nan,1.392871e-05,nan,2.436586e+01,0.000000e+00,1.688000e+03,1.000432e+00,nan,1.674312e-01,3.378378e-04,0.000000e+00
147,2,nan,nan,1.420827e-05,nan,2.438893e+01,0.000000e+00,1.688000e+03,1.000623e+00,nan,1.648089e-01,3.378378e-04,0.000000e+00
148,0,nan,nan,8.825846e-06,nan,2.646668e+01,0.000000e+00,1.688000e+03,1.000192e+00,nan,2.506536e-01,3.355705e-04,0.000000e+00
148,1,nan,nan,1.319354e-05,nan,2.436586e+01,0.000000e+00,1.688000e+03,1.000432e+00,nan,1.616912e-01,3.355705e-04,0.000000e+00
148,2,nan,nan,1.359757e-05,nan,2.438894e+01,0.000000e+00,1.688000e+03,1.000623e+00,nan,1.585098e-01,3.355705e-04,0.000000e+00
149,0,8.255146e-03,5.547726e-04,8.712974e-06,8.383595e-03,2.646667e+01,0.000000e+00,1.688000e+03,1.000192e+00,7.344398e-07,2.517858e-01,3.333333e-04,0.000000e+00
149,1,4.038566e-02,9.928294e-04,1.360644e-05,4.165021e-02,2.436587e+01,0.000000e+00,1.688000e+03,1.000432e+00,4.420399e-07,1.684326e-01,3.333333e-04,0.000000e+00
149,2,3.626212e-02,8.292566e-04,1.383194e-05,3.745973e-02,2.438894e+01,0.000000e+00,1.688000e+03,1.000623e+00,6.215767e-07,1.634279e-01,3.333333e-04,0.000000e+00
