k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
55,1,6.370323e-02,1.567857e-03,2.253704e-02,8.817016e-02,2.427472e+01,1.000000e+00,5.600000e+01,9.610735e-01,nan,6.958823e-04,8.928571e-04,1.000000e+00
55,2,6.756353e-02,1.546777e-03,2.288163e-02,9.065743e-02,2.450269e+01,1.000000e+00,5.600000e+01,1.015223e+00,nan,6.769850e-04,8.928571e-04,1.000000e+00
56,0,nan,nan,2.585991e-02,nan,2.378541e+01,1.000000e+00,5.700000e+01,1.005349e+00,nan,5.699766e-04,8.771930e-04,1.000000e+00
56,1,nan,nan,2.217771e-02,nan,2.427672e+01,1.000000e+00,5.700000e+01,9.638758e-01,nan,6.828471e-04,8.771930e-04,1.000000e+00
56,2,nan,nan,2.262654e-02,nan,2.450841e+01,1.000000e+00,5.700000e+01,1.013832e+00,nan,6.725637e-04,8.771930e-04,1.000000e+00
57,0,nan,nan,2.468681e-02,nan,2.379805e+01,1.000000e+00,5.800000e+01,1.003747e+00,nan,5.747605e-04,8.620690e-04,1.000000e+00
57,1,nan,nan,2.183277e-02,nan,2.427838e+01,1.000000e+00,5.800000e+01,9.666636e-01,nan,6.701890e-04,8.620690e-04,1.000000e+00
57,2,nan,nan,2.268067e-02,nan,2.451498e+01,1.000000e+00,5.800000e+01,1.010998e+00,nan,6.568948e-04,8.620690e-04,1.000000e+00
58,0,nan,nan,2.360524e-02,nan,2.381085e+01,1.000000e+00,5.900000e+01,1.002752e+00,nan,5.818364e-04,8.474576e-04,1.000000e+00
58,1,nan,nan,2.150101e-02,nan,2.427973e+01,1.000000e+00,5.900000e+01,9.694373e-01,nan,6.578958e-04,8.474576e-04,1.000000e+00
58,2,nan,nan,2.278246e-02,nan,2.452211e+01,1.000000e+00,5.900000e+01,1.007241e+00,nan,6.333010e-04,8.474576e-04,1.000000e+00
59,0,nan,nan,2.276228e-02,nan,2.382383e+01,1.000000e+00,6.000000e+01,1.001942e+00,nan,5.883816e-04,8.333334e-04,1.000000e+00
59,1,nan,nan,2.118250e-02,nan,2.428077e+01,1.000000e+00,6.000000e+01,9.721976e-01,nan,6.459645e-04,8.333334e-04,1.000000e+00
59,2,nan,nan,2.268741e-02,nan,2.452942e+01,1.000000e+00,6.000000e+01,1.003136e+00,nan,6.096309e-04,8.333334e-04,1.000000e+00
60,0,7.390601e-02,4.918269e-03,2.221266e-02,8.571374e-02,2.383699e+01,1.000000e+00,6.100000e+01,1.001248e+00,nan,5.903296e-04,8.196721e-04,1.000000e+00
60,1,5.901198e-02,1.451797e-03,2.087583e-02,8.162327e-02,2.428152e+01,1.000000e+00,6.100000e+01,9.749448e-01,nan,6.343562e-04,8.196721e-04,1.000000e+00
60,2,5.694352e-02,1.303213e-03,2.227890e-02,7.929899e-02,2.453653e+01,1.000000e+00,6.100000e+01,9.992385e-01,nan,5.922779e-04,8.196721e-04,1.000000e+00
61,0,nan,nan,2.175007e-02,nan,2.385026e+01,1.000000e+00,6.200000e+01,1.001310e+00,nan,5.855797e-04,8.064516e-04,1.000000e+00
61,1,nan,nan,2.058071e-02,nan,2.428199e+01,1.000000e+00,6.200000e+01,9.776794e-01,nan,6.230787e-04,8.064516e-04,1.000000e+00
61,2,nan,nan,2.160483e-02,nan,2.454315e+01,1.000000e+00,6.200000e+01,9.959890e-01,nan,5.838386e-04,8.064516e-04,1.000000e+00
62,0,nan,nan,2.117586e-02,nan,2.386360e+01,1.000000e+00,6.300000e+01,1.001894e+00,nan,5.791995e-04,7.936508e-04,1.000000e+00
62,1,nan,nan,2.029655e-02,nan,2.428219e+01,1.000000e+00,6.300000e+01,9.804023e-01,nan,6.121088e-04,7.936508e-04,1.000000e+00
62,2,nan,nan,2.078651e-02,nan,2.454903e+01,1.000000e+00,6.300000e+01,9.936131e-01,nan,5.830933e-04,7.936508e-04,1.000000e+00
63,0,nan,nan,2.070156e-02,nan,2.387700e+01,1.000000e+00,6.400000e+01,1.002511e+00,nan,5.764599e-04,7.812500e-04,1.000000e+00
63,1,nan,nan,2.002232e-02,nan,2.428213e+01,1.000000e+00,6.400000e+01,9.831139e-01,nan,6.014339e-04,7.812500e-04,1.000000e+00
63,2,nan,nan,1.999763e-02,nan,2.455399e+01,1.000000e+00,6.400000e+01,9.921896e-01,nan,5.872574e-04,7.812500e-04,1.000000e+00
64,0,nan,nan,2.046633e-02,nan,2.389042e+01,1.000000e+00,6.500000e+01,1.003037e+00,nan,5.716630e-04,7.692308e-04,1.000000e+00
64,1,nan,nan,1.975769e-02,nan,2.428182e+01,1.000000e+00,6.500000e+01,9.858164e-01,nan,5.910563e-04,7.692308e-04,1.000000e+00
64,2,nan,nan,1.937793e-02,nan,2.455795e+01,1.000000e+00,6.500000e+01,9.917412e-01,nan,5.917861e-04,7.692308e-04,1.000000e+00
65,0,6.016973e-02,4.000634e-03,2.036185e-02,7.177582e-02,2.390382e+01,1.000000e+00,6.600000e+01,1.003656e+00,nan,5.608441e-04,7.575757e-04,1.000000e+00
65,1,5.513416e-02,1.355910e-03,1.950293e-02,7.620867e-02,2.428127e+01,1.000000e+00,6.600000e+01,9.885092e-01,nan,5.809597e-04,7.575757e-04,1.000000e+00
65,2,5.446795e-02,1.246201e-03,1.896643e-02,7.395250e-02,2.456092e+01,1.000000e+00,6.600000e+01,9.922272e-01,nan,5.923451e-04,7.575757e-04,1.000000e+00
66,0,nan,nan,2.018754e-02,nan,2.391718e+01,1.000000e+00,6.700000e+01,1.004985e+00,nan,5.470199e-04,7.462687e-04,1.000000e+00
66,1,nan,nan,1.925644e-02,nan,2.428049e+01,1.000000e+00,6.700000e+01,9.911918e-01,nan,5.711110e-04,7.462687e-04,1.000000e+00
66,2,nan,nan,1.873501e-02,nan,2.456297e+01,1.000000e+00,6.700000e+01,9.935090e-01,nan,5.872658e-04,7.462687e-04,1.000000e+00
67,0,nan,nan,1.977359e-02,nan,2.393044e+01,1.000000e+00,6.800000e+01,1.006865e+00,nan,5.356348e-04,7.352941e-04,1.000000e+00
67,1,nan,nan,1.901813e-02,nan,2.427948e+01,1.000000e+00,6.800000e+01,9.938652e-01,nan,5.615341e-04,7.352941e-04,1.000000e+00
67,2,nan,nan,1.860862e-02,nan,2.456425e+01,1.000000e+00,6.800000e+01,9.954405e-01,nan,5.771627e-04,7.352941e-04,1.000000e+00
68,0,nan,nan,1.925261e-02,nan,2.394359e+01,1.000000e+00,6.900000e+01,1.008701e+00,nan,5.311124e-04,7.246377e-04,1.000000e+00
68,1,nan,nan,1.878792e-02,nan,2.427826e+01,1.000000e+00,6.900000e+01,9.965311e-01,nan,5.522097e-04,7.246377e-04,1.000000e+00
68,2,nan,nan,1.850122e-02,nan,2.456493e+01,1.000000e+00,6.900000e+01,9.978120e-01,nan,5.643617e-04,7.246377e-04,1.000000e+00
69,0,nan,nan,1.884661e-02,nan,2.395657e+01,1.000000e+00,7.000000e+01,1.010220e+00,nan,5.300103e-04,7.142857e-04,1.000000e+00
69,1,nan,nan,1.856480e-02,nan,2.427684e+01,1.000000e+00,7.000000e+01,9.991889e-01,nan,5.431192e-04,7.142857e-04,1.000000e+00
69,2,nan,nan,1.833153e-02,nan,2.456522e+01,1.000000e+00,7.000000e+01,1.000398e+00,nan,5.515355e-04,7.142857e-04,1.000000e+00
70,0,4.811203e-02,3.196679e-03,1.851729e-02,5.961436e-02,2.396930e+01,1.000000e+00,7.100000e+01,1.011593e+00,nan,5.262838e-04,7.042253e-04,1.000000e+00
70,1,4.832310e-02,1.188073e-03,1.834923e-02,6.645142e-02,2.427521e+01,1.000000e+00,7.100000e+01,1.001838e+00,nan,5.342728e-04,7.042253e-04,1.000000e+00
70,2,4.776374e-02,1.092552e-03,1.805661e-02,6.605747e-02,2.456535e+01,1.000000e+00,7.100000e+01,1.002974e+00,nan,5.410715e-04,7.042253e-04,1.000000e+00
71,0,nan,nan,1.813996e-02,nan,2.398174e+01,1.000000e+00,7.200000e+01,1.012966e+00,nan,5.208680e-04,6.944445e-04,1.000000e+00
71,1,nan,nan,1.795800e-02,nan,2.427370e+01,1.000000e+00,7.200000e+01,1.004266e+00,nan,5.256386e-04,6.944445e-04,1.000000e+00
71,2,nan,nan,1.766990e-02,nan,2.456552e+01,1.000000e+00,7.200000e+01,1.005334e+00,nan,5.341569e-04,6.944445e-04,1.000000e+00
72,0,nan,nan,1.771802e-02,nan,2.399383e+01,1.000000e+00,7.300000e+01,1.014176e+00,nan,5.172350e-04,6.849315e-04,1.000000e+00
72,1,nan,nan,1.738595e-02,nan,2.427274e+01,1.000000e+00,7.300000e+01,1.006191e+00,nan,5.224761e-04,6.849315e-04,1.000000e+00
72,2,nan,nan,1.720512e-02,nan,2.456595e+01,1.000000e+00,7.300000e+01,1.007287e+00,nan,5.309948e-04,6.849315e-04,1.000000e+00
73,0,nan,nan,1.733353e-02,nan,2.400554e+01,1.000000e+00,7.400000e+01,1.015202e+00,nan,5.153371e-04,6.756757e-04,1.000000e+00
73,1,nan,nan,1.679329e-02,nan,2.427265e+01,1.000000e+00,7.400000e+01,1.007401e+00,nan,5.251798e-04,6.756757e-04,1.000000e+00
73,2,nan,nan,1.672787e-02,nan,2.456680e+01,1.000000e+00,7.400000e+01,1.008683e+00,nan,5.306997e-04,6.756757e-04,1.000000e+00
74,0,nan,nan,1.695219e-02,nan,2.401682e+01,1.000000e+00,7.500000e+01,1.016029e+00,nan,5.128148e-04,6.666667e-04,1.000000e+00
74,1,nan,nan,1.636149e-02,nan,2.427368e+01,1.000000e+00,7.500000e+01,1.007772e+00,nan,5.293118e-04,6.666667e-04,1.000000e+00
74,2,nan,nan,1.631305e-02,nan,2.456820e+01,1.000000e+00,7.500000e+01,1.009419e+00,nan,5.313820e-04,6.666667e-04,1.000000e+00
75,0,4.860499e-02,3.227555e-03,1.653262e-02,5.812497e-02,2.402766e+01,1.000000e+00,7.600000e+01,1.016688e+00,4.694591e-05,5.106425e-04,6.578948e-04,1.000000e+00
75,1,4.837896e-02,1.189168e-03,1.620161e-02,6.441670e-02,2.427586e+01,1.000000e+00,7.600000e+01,1.007288e+00,1.576991e-07,5.290784e-04,6.578948e-04,1.000000e+00
75,2,4.770463e-02,1.090975e-03,1.601289e-02,6.375320e-02,2.457022e+01,1.000000e+00,7.600000e+01,1.009483e+00,5.960464e-08,5.306495e-04,6.578948e-04,1.000000e+00
76,0,nan,nan,1.619156e-02,nan,2.403808e+01,1.000000e+00,7.700000e+01,1.017107e+00,nan,5.100901e-04,6.493506e-04,1.000000e+00
76,1,nan,nan,1.629048e-02,nan,2.427913e+01,1.000000e+00,7.700000e+01,1.006053e+00,nan,5.205116e-04,6.493506e-04,1.000000e+00
76,2,nan,nan,1.584039e-02,nan,2.457286e+01,1.000000e+00,7.700000e+01,1.008908e+00,nan,5.266462e-04,6.493506e-04,1.000000e+00
77,0,nan,nan,1.591128e-02,nan,2.404810e+01,1.000000e+00,7.800000e+01,1.017333e+00,nan,5.075656e-04,6.410257e-04,1.000000e+00
77,1,nan,nan,1.648246e-02,nan,2.428324e+01,1.000000e+00,7.800000e+01,1.004262e+00,nan,5.044835e-04,6.410257e-04,1.000000e+00
77,2,nan,nan,1.576977e-02,nan,2.457608e+01,1.000000e+00,7.800000e+01,1.007746e+00,nan,5.188179e-04,6.410257e-04,1.000000e+00
78,0,nan,nan,1.556168e-02,nan,2.405775e+01,1.000000e+00,7.900000e+01,1.017731e+00,nan,5.035131e-04,6.329114e-04,1.000000e+00
78,1,nan,nan,1.659927e-02,nan,2.428787e+01,1.000000e+00,7.900000e+01,1.002176e+00,nan,4.860642e-04,6.329114e-04,1.000000e+00
78,2,nan,nan,1.575489e-02,nan,2.457977e+01,1.000000e+00,7.900000e+01,1.006118e+00,nan,5.080312e-04,6.329114e-04,1.000000e+00
79,0,nan,nan,1.514607e-02,nan,2.406705e+01,1.000000e+00,8.000000e+01,1.017851e+00,nan,5.020346e-04,6.250000e-04,1.000000e+00
79,1,nan,nan,1.651084e-02,nan,2.429266e+01,1.000000e+00,8.000000e+01,1.000024e+00,nan,4.706534e-04,6.250000e-04,1.000000e+00
79,2,nan,nan,1.573153e-02,nan,2.458379e+01,1.000000e+00,8.000000e+01,1.004167e+00,nan,4.958777e-04,6.250000e-04,1.000000e+00
80,0,4.982798e-02,3.307119e-03,1.485300e-02,5.756606e-02,2.407601e+01,1.000000e+00,8.100000e+01,1.017424e+00,nan,5.031528e-04,6.172840e-04,1.000000e+00
80,1,4.264410e-02,1.047970e-03,1.620414e-02,5.883194e-02,2.429722e+01,1.000000e+00,8.100000e+01,9.980198e-01,nan,4.615627e-04,6.172840e-04,1.000000e+00
80,2,4.074232e-02,9.315749e-04,1.564335e-02,5.666139e-02,2.458794e+01,1.000000e+00,8.100000e+01,1.002082e+00,nan,4.844278e-04,6.172840e-04,1.000000e+00
81,0,nan,nan,1.478392e-02,nan,2.408465e+01,1.000000e+00,8.200000e+01,1.016697e+00,nan,5.006431e-04,6.097561e-04,1.000000e+00
81,1,nan,nan,1.574541e-02,nan,2.430125e+01,1.000000e+00,8.200000e+01,9.963353e-01,nan,4.588983e-04,6.097561e-04,1.000000e+00
81,2,nan,nan,1.544569e-02,nan,2.459205e+01,1.000000e+00,8.200000e+01,1.000054e+00,nan,4.753489e-04,6.097561e-04,1.000000e+00
82,0,nan,nan,1.467529e-02,nan,2.409294e+01,1.000000e+00,8.300000e+01,1.016332e+00,nan,4.909353e-04,6.024097e-04,1.000000e+00
82,1,nan,nan,1.524086e-02,nan,2.430448e+01,1.000000e+00,8.300000e+01,9.951158e-01,nan,4.609564e-04,6.024097e-04,1.000000e+00
82,2,nan,nan,1.514052e-02,nan,2.459594e+01,1.000000e+00,8.300000e+01,9.982138e-01,nan,4.699010e-04,6.024097e-04,1.000000e+00
83,0,nan,nan,1.435041e-02,nan,2.410089e+01,1.000000e+00,8.400000e+01,1.015967e+00,nan,4.828640e-04,5.952381e-04,1.000000e+00
83,1,nan,nan,1.480253e-02,nan,2.430673e+01,1.000000e+00,8.400000e+01,9.944543e-01,nan,4.649455e-04,5.952381e-04,1.000000e+00
83,2,nan,nan,1.476540e-02,nan,2.459944e+01,1.000000e+00,8.400000e+01,9.966628e-01,nan,4.680269e-04,5.952381e-04,1.000000e+00
84,0,nan,nan,1.399456e-02,nan,2.410851e+01,1.000000e+00,8.500000e+01,1.015458e+00,nan,4.822450e-04,5.882353e-04,1.000000e+00
84,1,nan,nan,1.450059e-02,nan,2.430792e+01,1.000000e+00,8.500000e+01,9.943838e-01,nan,4.675158e-04,5.882353e-04,1.000000e+00
84,2,nan,nan,1.437755e-02,nan,2.460242e+01,1.000000e+00,8.500000e+01,9.954525e-01,nan,4.686914e-04,5.882353e-04,1.000000e+00
85,0,4.560491e-02,3.025484e-03,1.386156e-02,5.270094e-02,2.411582e+01,1.000000e+00,8.600000e+01,1.014535e+00,nan,4.830743e-04,5.813953e-04,1.000000e+00
85,1,4.247580e-02,1.043622e-03,1.437317e-02,5.712825e-02,2.430805e+01,1.000000e+00,8.600000e+01,9.948798e-01,nan,4.662162e-04,5.813953e-04,1.000000e+00
85,2,4.028374e-02,9.209288e-04,1.401780e-02,5.449080e-02,2.460479e+01,1.000000e+00,8.600000e+01,9.946547e-01,nan,4.702059e-04,5.813953e-04,1.000000e+00
86,0,nan,nan,1.385740e-02,nan,2.412283e+01,1.000000e+00,8.700000e+01,1.013866e+00,nan,4.765621e-04,5.747126e-04,1.000000e+00
86,1,nan,nan,1.439345e-02,nan,2.430720e+01,1.000000e+00,8.700000e+01,9.958711e-01,nan,4.595987e-04,5.747126e-04,1.000000e+00
86,2,nan,nan,1.371758e-02,nan,2.460650e+01,1.000000e+00,8.700000e+01,9.943244e-01,nan,4.712505e-04,5.747126e-04,1.000000e+00
87,0,nan,nan,1.370734e-02,nan,2.412955e+01,1.000000e+00,8.800000e+01,1.013433e+00,nan,4.659322e-04,5.681818e-04,1.000000e+00
87,1,nan,nan,1.447766e-02,nan,2.430554e+01,1.000000e+00,8.800000e+01,9.972524e-01,nan,4.485799e-04,5.681818e-04,1.000000e+00
87,2,nan,nan,1.349657e-02,nan,2.460757e+01,1.000000e+00,8.800000e+01,9.944786e-01,nan,4.706815e-04,5.681818e-04,1.000000e+00
88,0,nan,nan,1.338036e-02,nan,2.413601e+01,1.000000e+00,8.900000e+01,1.013045e+00,nan,4.605076e-04,5.617978e-04,1.000000e+00
88,1,nan,nan,1.453154e-02,nan,2.430331e+01,1.000000e+00,8.900000e+01,9.988906e-01,nan,4.360053e-04,5.617978e-04,1.000000e+00
88,2,nan,nan,1.335624e-02,nan,2.460803e+01,1.000000e+00,8.900000e+01,9.950737e-01,nan,4.676992e-04,5.617978e-04,1.000000e+00
89,0,nan,nan,1.309336e-02,nan,2.414221e+01,1.000000e+00,9.000000e+01,1.012529e+00,nan,4.613359e-04,5.555556e-04,1.000000e+00
89,1,nan,nan,1.447979e-02,nan,2.430079e+01,1.000000e+00,9.000000e+01,1.000632e+00,nan,4.247891e-04,5.555556e-04,1.000000e+00
89,2,nan,nan,1.327739e-02,nan,2.460794e+01,1.000000e+00,9.000000e+01,9.960561e-01,nan,4.621688e-04,5.555556e-04,1.000000e+00
90,0,3.981953e-02,2.640616e-03,1.295017e-02,4.646512e-02,2.414820e+01,1.000000e+00,9.100000e+01,1.011723e+00,nan,4.611435e-04,5.494506e-04,1.000000e+00
90,1,3.818201e-02,9.379604e-04,1.428943e-02,5.225333e-02,2.429827e+01,1.000000e+00,9.100000e+01,1.002318e+00,nan,4.169893e-04,5.494506e-04,1.000000e+00
90,2,3.639587e-02,8.319193e-04,1.323048e-02,4.996155e-02,2.460741e+01,1.000000e+00,9.100000e+01,9.973312e-01,nan,4.547519e-04,5.494506e-04,1.000000e+00
91,0,nan,nan,1.287766e-02,nan,2.415397e+01,1.000000e+00,9.200000e+01,1.010939e+00,nan,4.561618e-04,5.434782e-04,1.000000e+00
91,1,nan,nan,1.397408e-02,nan,2.429604e+01,1.000000e+00,9.200000e+01,1.003791e+00,nan,4.134086e-04,5.434782e-04,1.000000e+00
91,2,nan,nan,1.318311e-02,nan,2.460655e+01,1.000000e+00,9.200000e+01,9.987986e-01,nan,4.464973e-04,5.434782e-04,1.000000e+00
92,0,nan,nan,1.272362e-02,nan,2.415957e+01,1.000000e+00,9.300000e+01,1.010453e+00,nan,4.489181e-04,5.376344e-04,1.000000e+00
92,1,nan,nan,1.359477e-02,nan,2.429435e+01,1.000000e+00,9.300000e+01,1.004919e+00,nan,4.136956e-04,5.376344e-04,1.000000e+00
92,2,nan,nan,1.309470e-02,nan,2.460550e+01,1.000000e+00,9.300000e+01,1.000368e+00,nan,4.385169e-04,5.376344e-04,1.000000e+00
93,0,nan,nan,1.239815e-02,nan,2.416502e+01,1.000000e+00,9.400000e+01,1.010314e+00,nan,4.447373e-04,5.319149e-04,1.000000e+00
93,1,nan,nan,1.323760e-02,nan,2.429340e+01,1.000000e+00,9.400000e+01,1.005605e+00,nan,4.162386e-04,5.319149e-04,1.000000e+00
93,2,nan,nan,1.293946e-02,nan,2.460440e+01,1.000000e+00,9.400000e+01,1.001944e+00,nan,4.321344e-04,5.319149e-04,1.000000e+00
94,0,nan,nan,1.205339e-02,nan,2.417034e+01,1.000000e+00,9.500000e+01,1.009992e+00,nan,4.468543e-04,5.263158e-04,1.000000e+00
94,1,nan,nan,1.298274e-02,nan,2.429331e+01,1.000000e+00,9.500000e+01,1.005809e+00,nan,4.185173e-04,5.263158e-04,1.000000e+00
94,2,nan,nan,1.272188e-02,nan,2.460337e+01,1.000000e+00,9.500000e+01,1.003434e+00,nan,4.281604e-04,5.263158e-04,1.000000e+00
95,0,3.589515e-02,2.379538e-03,1.189013e-02,4.188723e-02,2.417553e+01,1.000000e+00,9.600000e+01,1.009441e+00,nan,4.501098e-04,5.208334e-04,1.000000e+00
95,1,3.884394e-02,9.540694e-04,1.287256e-02,5.146370e-02,2.429410e+01,1.000000e+00,9.600000e+01,1.005528e+00,nan,4.178893e-04,5.208334e-04,1.000000e+00
95,2,3.472384e-02,7.935924e-04,1.245918e-02,4.728711e-02,2.460254e+01,1.000000e+00,9.600000e+01,1.004693e+00,nan,4.264580e-04,5.208334e-04,1.000000e+00
96,0,nan,nan,1.182784e-02,nan,2.418059e+01,1.000000e+00,9.700000e+01,1.009055e+00,nan,4.469306e-04,5.154639e-04,1.000000e+00
96,1,nan,nan,1.289503e-02,nan,2.429573e+01,1.000000e+00,9.700000e+01,1.004809e+00,nan,4.128207e-04,5.154639e-04,1.000000e+00
96,2,nan,nan,1.218599e-02,nan,2.460202e+01,1.000000e+00,9.700000e+01,1.005651e+00,nan,4.265176e-04,5.154639e-04,1.000000e+00
97,0,nan,nan,1.163970e-02,nan,2.418551e+01,1.000000e+00,9.800000e+01,1.008992e+00,nan,4.401618e-04,5.102041e-04,1.000000e+00
97,1,nan,nan,1.299022e-02,nan,2.429806e+01,1.000000e+00,9.800000e+01,1.003724e+00,nan,4.037341e-04,5.102041e-04,1.000000e+00
97,2,nan,nan,1.193546e-02,nan,2.460190e+01,1.000000e+00,9.800000e+01,1.006265e+00,nan,4.272253e-04,5.102041e-04,1.000000e+00
98,0,nan,nan,1.136421e-02,nan,2.419030e+01,1.000000e+00,9.900000e+01,1.008976e+00,nan,4.382864e-04,5.050505e-04,1.000000e+00
98,1,nan,nan,1.308205e-02,nan,2.430090e+01,1.000000e+00,9.900000e+01,1.002377e+00,nan,3.927202e-04,5.050505e-04,1.000000e+00
98,2,nan,nan,1.173776e-02,nan,2.460222e+01,1.000000e+00,9.900000e+01,1.006506e+00,nan,4.274257e-04,5.050505e-04,1.000000e+00
99,0,nan,nan,1.116447e-02,nan,2.419499e+01,1.000000e+00,1.000000e+02,1.008827e+00,nan,4.399778e-04,5.000000e-04,1.000000e+00
99,1,nan,nan,1.310148e-02,nan,2.430401e+01,1.000000e+00,1.000000e+02,1.000904e+00,nan,3.822029e-04,5.000000e-04,1.000000e+00
99,2,nan,nan,1.160056e-02,nan,2.460302e+01,1.000000e+00,1.000000e+02,1.006397e+00,nan,4.259757e-04,5.000000e-04,1.000000e+00
100,0,3.359687e-02,2.226521e-03,1.102557e-02,3.903629e-02,2.419958e+01,1.000000e+00,1.010000e+02,1.008647e+00,nan,4.390248e-04,4.950495e-04,1.000000e+00
100,1,3.397554e-02,8.343637e-04,1.300261e-02,4.697658e-02,2.430715e+01,1.000000e+00,1.010000e+02,9.994324e-01,nan,3.741166e-04,4.950495e-04,1.000000e+00
100,2,3.392743e-02,7.752933e-04,1.152242e-02,4.551111e-02,2.460427e+01,1.000000e+00,1.010000e+02,1.005924e+00,nan,4.225210e-04,4.950495e-04,1.000000e+00
101,0,nan,nan,1.083871e-02,nan,2.420411e+01,1.000000e+00,1.020000e+02,1.008668e+00,nan,4.358818e-04,4.901961e-04,1.000000e+00
101,1,nan,nan,1.278214e-02,nan,2.431008e+01,1.000000e+00,1.020000e+02,9.980975e-01,nan,3.696062e-04,4.901961e-04,1.000000e+00
101,2,nan,nan,1.149503e-02,nan,2.460596e+01,1.000000e+00,1.020000e+02,1.005123e+00,nan,4.170864e-04,4.901961e-04,1.000000e+00
102,0,nan,nan,1.063587e-02,nan,2.420860e+01,1.000000e+00,1.030000e+02,1.008641e+00,nan,4.348284e-04,4.854369e-04,1.000000e+00
102,1,nan,nan,1.247024e-02,nan,2.431256e+01,1.000000e+00,1.030000e+02,9.969869e-01,nan,3.687162e-04,4.854369e-04,1.000000e+00
102,2,nan,nan,1.149878e-02,nan,2.460798e+01,1.000000e+00,1.030000e+02,1.004053e+00,nan,4.100016e-04,4.854369e-04,1.000000e+00
103,0,nan,nan,1.051502e-02,nan,2.421306e+01,1.000000e+00,1.040000e+02,1.008485e+00,nan,4.346406e-04,4.807692e-04,1.000000e+00
103,1,nan,nan,1.213235e-02,nan,2.431439e+01,1.000000e+00,1.040000e+02,9.961684e-01,nan,3.707051e-04,4.807692e-04,1.000000e+00
103,2,nan,nan,1.149585e-02,nan,2.461024e+01,1.000000e+00,1.040000e+02,1.002819e+00,nan,4.020236e-04,4.807692e-04,1.000000e+00
104,0,nan,nan,1.044984e-02,nan,2.421750e+01,1.000000e+00,1.050000e+02,1.008367e+00,nan,4.313017e-04,4.761905e-04,1.000000e+00
104,1,nan,nan,1.184713e-02,nan,2.431546e+01,1.000000e+00,1.050000e+02,9.956943e-01,nan,3.738063e-04,4.761905e-04,1.000000e+00
104,2,nan,nan,1.144742e-02,nan,2.461260e+01,1.000000e+00,1.050000e+02,1.001553e+00,nan,3.945031e-04,4.761905e-04,1.000000e+00
105,0,3.088655e-02,2.046379e-03,1.031882e-02,3.592081e-02,2.422190e+01,1.000000e+00,1.060000e+02,1.008324e+00,nan,4.258422e-04,4.716981e-04,1.000000e+00
105,1,3.517162e-02,8.636087e-04,1.165033e-02,4.695435e-02,2.431570e+01,1.000000e+00,1.060000e+02,9.955961e-01,nan,3.756169e-04,4.716981e-04,1.000000e+00
105,2,2.999241e-02,6.852896e-04,1.132489e-02,4.155927e-02,2.461493e+01,1.000000e+00,1.060000e+02,1.000329e+00,nan,3.887323e-04,4.716981e-04,1.000000e+00
106,0,nan,nan,1.015721e-02,nan,2.422625e+01,1.000000e+00,1.070000e+02,1.008292e+00,nan,4.232261e-04,4.672897e-04,1.000000e+00
106,1,nan,nan,1.156354e-02,nan,2.431510e+01,1.000000e+00,1.070000e+02,9.958699e-01,nan,3.748558e-04,4.672897e-04,1.000000e+00
106,2,nan,nan,1.114230e-02,nan,2.461710e+01,1.000000e+00,1.070000e+02,9.991555e-01,nan,3.856278e-04,4.672897e-04,1.000000e+00
107,0,nan,nan,1.001603e-02,nan,2.423057e+01,1.000000e+00,1.080000e+02,1.008304e+00,nan,4.220347e-04,4.629630e-04,1.000000e+00
107,1,nan,nan,1.157004e-02,nan,2.431372e+01,1.000000e+00,1.080000e+02,9.964885e-01,nan,3.707077e-04,4.629630e-04,1.000000e+00
107,2,nan,nan,1.094017e-02,nan,2.461900e+01,1.000000e+00,1.080000e+02,9.980911e-01,nan,3.847225e-04,4.629630e-04,1.000000e+00
108,0,nan,nan,9.881522e-03,nan,2.423484e+01,1.000000e+00,1.090000e+02,1.008366e+00,nan,4.201666e-04,4.587156e-04,1.000000e+00
108,1,nan,nan,1.163199e-02,nan,2.431166e+01,1.000000e+00,1.090000e+02,9.973997e-01,nan,3.637325e-04,4.587156e-04,1.000000e+00
108,2,nan,nan,1.075076e-02,nan,2.462054e+01,1.000000e+00,1.090000e+02,9.972324e-01,nan,3.846742e-04,4.587156e-04,1.000000e+00
109,0,nan,nan,9.717904e-03,nan,2.423906e+01,1.000000e+00,1.100000e+02,1.008420e+00,nan,4.181777e-04,4.545455e-04,1.000000e+00
109,1,nan,nan,1.169203e-02,nan,2.430910e+01,1.000000e+00,1.100000e+02,9.985193e-01,nan,3.552471e-04,4.545455e-04,1.000000e+00
109,2,nan,nan,1.056923e-02,nan,2.462166e+01,1.000000e+00,1.100000e+02,9.966380e-01,nan,3.843664e-04,4.545455e-04,1.000000e+00
110,0,2.795228e-02,1.851543e-03,9.601961e-03,3.268782e-02,2.424321e+01,1.000000e+00,1.110000e+02,1.008342e+00,nan,4.175913e-04,4.504505e-04,1.000000e+00
110,1,3.105609e-02,7.624543e-04,1.169944e-02,4.282618e-02,2.430622e+01,1.000000e+00,1.110000e+02,9.997556e-01,nan,3.470837e-04,4.504505e-04,1.000000e+00
110,2,3.041938e-02,6.949659e-04,1.038928e-02,4.090051e-02,2.462234e+01,1.000000e+00,1.110000e+02,9.963635e-01,nan,3.839555e-04,4.504505e-04,1.000000e+00
