k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
55,1,7.864632e-02,1.943034e-03,2.881341e-02,1.074391e-01,2.356821e+01,1.000000e+00,5.600000e+01,1.009094e+00,nan,5.346592e-04,8.928571e-04,1.000000e+00
55,2,7.272480e-02,1.669363e-03,2.693813e-02,1.000535e-01,2.380534e+01,1.000000e+00,5.600000e+01,1.000198e+00,nan,5.824960e-04,8.928571e-04,1.000000e+00
56,0,nan,nan,3.361907e-01,nan,2.646214e+01,1.000000e+00,5.700000e+01,1.509471e+00,nan,4.448786e-05,8.771930e-04,1.000000e+00
56,1,nan,nan,2.782353e-02,nan,2.358593e+01,1.000000e+00,5.700000e+01,1.010605e+00,nan,5.341038e-04,8.771930e-04,1.000000e+00
56,2,nan,nan,2.634942e-02,nan,2.381948e+01,1.000000e+00,5.700000e+01,1.002885e+00,nan,5.712850e-04,8.771930e-04,1.000000e+00
57,0,nan,nan,3.342426e-01,nan,2.647382e+01,1.000000e+00,5.800000e+01,1.498672e+00,nan,4.421080e-05,8.620690e-04,1.000000e+00
57,1,nan,nan,2.710489e-02,nan,2.360453e+01,1.000000e+00,5.800000e+01,1.010711e+00,nan,5.341974e-04,8.620690e-04,1.000000e+00
57,2,nan,nan,2.569777e-02,nan,2.383346e+01,1.000000e+00,5.800000e+01,1.005340e+00,nan,5.640829e-04,8.620690e-04,1.000000e+00
58,0,nan,nan,3.386355e-01,nan,2.648310e+01,1.000000e+00,5.900000e+01,1.490290e+00,nan,4.297385e-05,8.474576e-04,1.000000e+00
58,1,nan,nan,2.674904e-02,nan,2.362396e+01,1.000000e+00,5.900000e+01,1.009548e+00,nan,5.299298e-04,8.474576e-04,1.000000e+00
58,2,nan,nan,2.505805e-02,nan,2.384746e+01,1.000000e+00,5.900000e+01,1.007241e+00,nan,5.589469e-04,8.474576e-04,1.000000e+00
59,0,nan,nan,3.341577e-01,nan,2.648580e+01,1.000000e+00,6.000000e+01,1.490106e+00,nan,4.101427e-05,8.333334e-04,1.000000e+00
59,1,nan,nan,2.664945e-02,nan,2.364402e+01,1.000000e+00,6.000000e+01,1.007387e+00,nan,5.192294e-04,8.333334e-04,1.000000e+00
59,2,nan,nan,2.446459e-02,nan,2.386155e+01,1.000000e+00,6.000000e+01,1.008519e+00,nan,5.542686e-04,8.333334e-04,1.000000e+00
60,0,5.446739e-01,3.666208e-02,3.213707e-01,5.442086e-01,2.648762e+01,1.000000e+00,6.100000e+01,1.493182e+00,nan,4.021230e-05,8.196721e-04,1.000000e+00
60,1,7.181378e-02,1.773282e-03,2.658244e-02,9.864090e-02,2.366435e+01,1.000000e+00,6.100000e+01,1.004716e+00,nan,5.042222e-04,8.196721e-04,1.000000e+00
60,2,6.668208e-02,1.529941e-03,2.394732e-02,9.142726e-02,2.387576e+01,1.000000e+00,6.100000e+01,1.009113e+00,nan,5.492530e-04,8.196721e-04,1.000000e+00
61,0,nan,nan,3.159187e-01,nan,2.649754e+01,1.000000e+00,6.200000e+01,1.480949e+00,nan,4.047440e-05,8.064516e-04,1.000000e+00
61,1,nan,nan,2.635465e-02,nan,2.368456e+01,1.000000e+00,6.200000e+01,1.001967e+00,nan,4.893187e-04,8.064516e-04,1.000000e+00
61,2,nan,nan,2.351461e-02,nan,2.389008e+01,1.000000e+00,6.200000e+01,1.008929e+00,nan,5.431625e-04,8.064516e-04,1.000000e+00
62,0,nan,nan,3.212527e-01,nan,2.650844e+01,1.000000e+00,6.300000e+01,1.468756e+00,nan,3.987619e-05,7.936508e-04,1.000000e+00
62,1,nan,nan,2.588683e-02,nan,2.370430e+01,1.000000e+00,6.300000e+01,9.995192e-01,nan,4.780040e-04,7.936508e-04,1.000000e+00
62,2,nan,nan,2.316420e-02,nan,2.390444e+01,1.000000e+00,6.300000e+01,1.008073e+00,nan,5.357363e-04,7.936508e-04,1.000000e+00
63,0,nan,nan,3.211113e-01,nan,2.651253e+01,1.000000e+00,6.400000e+01,1.461133e+00,nan,3.799822e-05,7.812500e-04,1.000000e+00
63,1,nan,nan,2.525505e-02,nan,2.372327e+01,1.000000e+00,6.400000e+01,9.976414e-01,nan,4.715538e-04,7.812500e-04,1.000000e+00
63,2,nan,nan,2.287206e-02,nan,2.391875e+01,1.000000e+00,6.400000e+01,1.006688e+00,nan,5.269783e-04,7.812500e-04,1.000000e+00
64,0,nan,nan,3.136623e-01,nan,2.651126e+01,1.000000e+00,6.500000e+01,1.462601e+00,nan,3.685426e-05,7.692308e-04,1.000000e+00
64,1,nan,nan,2.460639e-02,nan,2.374127e+01,1.000000e+00,6.500000e+01,9.965310e-01,nan,4.685922e-04,7.692308e-04,1.000000e+00
64,2,nan,nan,2.258106e-02,nan,2.393290e+01,1.000000e+00,6.500000e+01,1.005063e+00,nan,5.174138e-04,7.692308e-04,1.000000e+00
65,0,5.014768e-01,3.374729e-02,3.097487e-01,5.008340e-01,2.650838e+01,1.000000e+00,6.600000e+01,1.457131e+00,nan,3.659484e-05,7.575757e-04,1.000000e+00
65,1,6.786349e-02,1.674936e-03,2.407402e-02,9.262294e-02,2.375822e+01,1.000000e+00,6.600000e+01,9.961646e-01,nan,4.664812e-04,7.575757e-04,1.000000e+00
65,2,6.029399e-02,1.382811e-03,2.224656e-02,8.336065e-02,2.394680e+01,1.000000e+00,6.600000e+01,1.003400e+00,nan,5.083206e-04,7.575757e-04,1.000000e+00
66,0,nan,nan,3.088917e-01,nan,2.650482e+01,1.000000e+00,6.700000e+01,1.450279e+00,nan,3.595927e-05,7.462687e-04,1.000000e+00
66,1,nan,nan,2.372026e-02,nan,2.377412e+01,1.000000e+00,6.700000e+01,9.965370e-01,nan,4.626704e-04,7.462687e-04,1.000000e+00
66,2,nan,nan,2.184935e-02,nan,2.396040e+01,1.000000e+00,6.700000e+01,1.001914e+00,nan,5.006769e-04,7.462687e-04,1.000000e+00
67,0,nan,nan,3.038305e-01,nan,2.650173e+01,1.000000e+00,6.800000e+01,1.447852e+00,nan,3.500628e-05,7.352941e-04,1.000000e+00
67,1,nan,nan,2.350778e-02,nan,2.378906e+01,1.000000e+00,6.800000e+01,9.974717e-01,nan,4.558612e-04,7.352941e-04,1.000000e+00
67,2,nan,nan,2.140126e-02,nan,2.397367e+01,1.000000e+00,6.800000e+01,1.000766e+00,nan,4.948958e-04,7.352941e-04,1.000000e+00
68,0,nan,nan,3.006787e-01,nan,2.650088e+01,1.000000e+00,6.900000e+01,1.441163e+00,nan,3.456531e-05,7.246377e-04,1.000000e+00
68,1,nan,nan,2.332775e-02,nan,2.380319e+01,1.000000e+00,6.900000e+01,9.988023e-01,nan,4.467455e-04,7.246377e-04,1.000000e+00
68,2,nan,nan,2.097488e-02,nan,2.398660e+01,1.000000e+00,6.900000e+01,1.000002e+00,nan,4.907185e-04,7.246377e-04,1.000000e+00
69,0,nan,nan,3.028799e-01,nan,2.649998e+01,1.000000e+00,7.000000e+01,1.434170e+00,nan,3.393683e-05,7.142857e-04,1.000000e+00
69,1,nan,nan,2.310131e-02,nan,2.381668e+01,1.000000e+00,7.000000e+01,1.000358e+00,nan,4.374224e-04,7.142857e-04,1.000000e+00
69,2,nan,nan,2.061297e-02,nan,2.399916e+01,1.000000e+00,7.000000e+01,9.996954e-01,nan,4.864907e-04,7.142857e-04,1.000000e+00
70,0,4.840004e-01,3.256550e-02,2.999597e-01,4.836068e-01,2.649599e+01,1.000000e+00,7.100000e+01,1.433021e+00,nan,3.274786e-05,7.042253e-04,1.000000e+00
70,1,6.187139e-02,1.526406e-03,2.278921e-02,8.526735e-02,2.382973e+01,1.000000e+00,7.100000e+01,1.001986e+00,nan,4.293552e-04,7.042253e-04,1.000000e+00
70,2,5.655064e-02,1.296494e-03,2.031925e-02,7.778904e-02,2.401133e+01,1.000000e+00,7.100000e+01,9.998471e-01,nan,4.811858e-04,7.042253e-04,1.000000e+00
71,0,nan,nan,2.908577e-01,nan,2.649315e+01,1.000000e+00,7.200000e+01,1.432533e+00,nan,3.215452e-05,6.944445e-04,1.000000e+00
71,1,nan,nan,2.237958e-02,nan,2.384258e+01,1.000000e+00,7.200000e+01,1.003448e+00,nan,4.232294e-04,6.944445e-04,1.000000e+00
71,2,nan,nan,2.006956e-02,nan,2.402311e+01,1.000000e+00,7.200000e+01,1.000421e+00,nan,4.746761e-04,6.944445e-04,1.000000e+00
72,0,nan,nan,2.908847e-01,nan,2.649504e+01,1.000000e+00,7.300000e+01,1.420851e+00,nan,3.225847e-05,6.849315e-04,1.000000e+00
72,1,nan,nan,2.191611e-02,nan,2.385542e+01,1.000000e+00,7.300000e+01,1.004487e+00,nan,4.192494e-04,6.849315e-04,1.000000e+00
72,2,nan,nan,1.982005e-02,nan,2.403452e+01,1.000000e+00,7.300000e+01,1.001181e+00,nan,4.675053e-04,6.849315e-04,1.000000e+00
73,0,nan,nan,2.956674e-01,nan,2.649522e+01,1.000000e+00,7.400000e+01,1.417223e+00,nan,3.138959e-05,6.756757e-04,1.000000e+00
73,1,nan,nan,2.151016e-02,nan,2.386841e+01,1.000000e+00,7.400000e+01,1.004995e+00,nan,4.166229e-04,6.756757e-04,1.000000e+00
73,2,nan,nan,1.957096e-02,nan,2.404558e+01,1.000000e+00,7.400000e+01,1.002060e+00,nan,4.606826e-04,6.756757e-04,1.000000e+00
74,0,nan,nan,2.910648e-01,nan,2.648992e+01,1.000000e+00,7.500000e+01,1.419238e+00,nan,3.006381e-05,6.666667e-04,1.000000e+00
74,1,nan,nan,2.121390e-02,nan,2.388167e+01,1.000000e+00,7.500000e+01,1.004953e+00,nan,4.132414e-04,6.666667e-04,1.000000e+00
74,2,nan,nan,1.932410e-02,nan,2.405636e+01,1.000000e+00,7.500000e+01,1.002860e+00,nan,4.541877e-04,6.666667e-04,1.000000e+00
75,0,4.656074e-01,3.132252e-02,2.823696e-01,4.650525e-01,2.648558e+01,1.000000e+00,7.600000e+01,1.416004e+00,8.012225e-04,2.974083e-05,6.578948e-04,1.000000e+00
75,1,5.841080e-02,1.440490e-03,2.100507e-02,8.019804e-02,2.389520e+01,1.000000e+00,7.600000e+01,1.004377e+00,3.264681e-07,4.080585e-04,6.578948e-04,1.000000e+00
75,2,5.225005e-02,1.197519e-03,1.904035e-02,7.210683e-02,2.406691e+01,1.000000e+00,7.600000e+01,1.003523e+00,1.918723e-06,4.479644e-04,6.578948e-04,1.000000e+00
76,0,nan,nan,2.823250e-01,nan,2.648490e+01,1.000000e+00,7.700000e+01,1.405634e+00,nan,2.986556e-05,6.493506e-04,1.000000e+00
76,1,nan,nan,2.082996e-02,nan,2.390896e+01,1.000000e+00,7.700000e+01,1.003416e+00,nan,4.014804e-04,6.493506e-04,1.000000e+00
76,2,nan,nan,1.870508e-02,nan,2.407730e+01,1.000000e+00,7.700000e+01,1.004040e+00,nan,4.429082e-04,6.493506e-04,1.000000e+00
77,0,nan,nan,2.862582e-01,nan,2.648373e+01,1.000000e+00,7.800000e+01,1.400816e+00,nan,2.910928e-05,6.410257e-04,1.000000e+00
77,1,nan,nan,2.064276e-02,nan,2.392279e+01,1.000000e+00,7.800000e+01,1.002252e+00,nan,3.945412e-04,6.410257e-04,1.000000e+00
77,2,nan,nan,1.838402e-02,nan,2.408755e+01,1.000000e+00,7.800000e+01,1.004138e+00,nan,4.393608e-04,6.410257e-04,1.000000e+00
78,0,nan,nan,2.829679e-01,nan,2.647890e+01,1.000000e+00,7.900000e+01,1.402995e+00,nan,2.798710e-05,6.329114e-04,1.000000e+00
78,1,nan,nan,2.042144e-02,nan,2.393650e+01,1.000000e+00,7.900000e+01,1.001058e+00,nan,3.881040e-04,6.329114e-04,1.000000e+00
78,2,nan,nan,1.814282e-02,nan,2.409771e+01,1.000000e+00,7.900000e+01,1.003903e+00,nan,4.357881e-04,6.329114e-04,1.000000e+00
79,0,nan,nan,2.758363e-01,nan,2.647466e+01,1.000000e+00,8.000000e+01,1.401207e+00,nan,2.760914e-05,6.250000e-04,1.000000e+00
79,1,nan,nan,2.015701e-02,nan,2.394988e+01,1.000000e+00,8.000000e+01,1.000013e+00,nan,3.825637e-04,6.250000e-04,1.000000e+00
79,2,nan,nan,1.795044e-02,nan,2.410776e+01,1.000000e+00,8.000000e+01,1.003490e+00,nan,4.306112e-04,6.250000e-04,1.000000e+00
80,0,4.398186e-01,2.958365e-02,2.753648e-01,4.393722e-01,2.647356e+01,1.000000e+00,8.100000e+01,1.390739e+00,nan,2.762794e-05,6.172840e-04,1.000000e+00
80,1,5.463727e-02,1.346966e-03,1.985501e-02,7.538525e-02,2.396275e+01,1.000000e+00,8.100000e+01,9.992553e-01,nan,3.780715e-04,6.172840e-04,1.000000e+00
80,2,4.905205e-02,1.123906e-03,1.773728e-02,6.759790e-02,2.411768e+01,1.000000e+00,8.100000e+01,1.003034e+00,nan,4.245461e-04,6.172840e-04,1.000000e+00
81,0,nan,nan,2.777917e-01,nan,2.647121e+01,1.000000e+00,8.200000e+01,1.381770e+00,nan,2.700436e-05,6.097561e-04,1.000000e+00
81,1,nan,nan,1.954504e-02,nan,2.397496e+01,1.000000e+00,8.200000e+01,9.989092e-01,nan,3.745176e-04,6.097561e-04,1.000000e+00
81,2,nan,nan,1.750201e-02,nan,2.412746e+01,1.000000e+00,8.200000e+01,1.002625e+00,nan,4.192327e-04,6.097561e-04,1.000000e+00
82,0,nan,nan,2.747603e-01,nan,2.646520e+01,1.000000e+00,8.300000e+01,1.381164e+00,nan,2.612730e-05,6.024097e-04,1.000000e+00
82,1,nan,nan,1.924354e-02,nan,2.398646e+01,1.000000e+00,8.300000e+01,9.989519e-01,nan,3.713447e-04,6.024097e-04,1.000000e+00
82,2,nan,nan,1.727782e-02,nan,2.413707e+01,1.000000e+00,8.300000e+01,1.002171e+00,nan,4.146922e-04,6.024097e-04,1.000000e+00
83,0,nan,nan,2.677564e-01,nan,2.645924e+01,1.000000e+00,8.400000e+01,1.386794e+00,nan,2.579036e-05,5.952381e-04,1.000000e+00
83,1,nan,nan,1.897785e-02,nan,2.399725e+01,1.000000e+00,8.400000e+01,9.993399e-01,nan,3.682361e-04,5.952381e-04,1.000000e+00
83,2,nan,nan,1.709385e-02,nan,2.414650e+01,1.000000e+00,8.400000e+01,1.001791e+00,nan,4.101310e-04,5.952381e-04,1.000000e+00
84,0,nan,nan,2.663897e-01,nan,2.645685e+01,1.000000e+00,8.500000e+01,1.380089e+00,nan,2.584594e-05,5.882353e-04,1.000000e+00
84,1,nan,nan,1.878543e-02,nan,2.400744e+01,1.000000e+00,8.500000e+01,9.999568e-01,nan,3.646575e-04,5.882353e-04,1.000000e+00
84,2,nan,nan,1.691275e-02,nan,2.415572e+01,1.000000e+00,8.500000e+01,1.001556e+00,nan,4.048481e-04,5.882353e-04,1.000000e+00
85,0,4.156164e-01,2.795177e-02,2.714222e-01,4.150905e-01,2.645457e+01,1.000000e+00,8.600000e+01,1.364180e+00,nan,2.537790e-05,5.813953e-04,1.000000e+00
85,1,5.164121e-02,1.272705e-03,1.865970e-02,7.123799e-02,2.401716e+01,1.000000e+00,8.600000e+01,1.000716e+00,nan,3.598752e-04,5.813953e-04,1.000000e+00
85,2,4.606564e-02,1.055210e-03,1.668878e-02,6.356440e-02,2.416470e+01,1.000000e+00,8.600000e+01,1.001534e+00,nan,3.997228e-04,5.813953e-04,1.000000e+00
86,0,nan,nan,2.710412e-01,nan,2.644739e+01,1.000000e+00,8.700000e+01,1.363050e+00,nan,2.433807e-05,5.747126e-04,1.000000e+00
86,1,nan,nan,1.853951e-02,nan,2.402660e+01,1.000000e+00,8.700000e+01,1.001505e+00,nan,3.540193e-04,5.747126e-04,1.000000e+00
86,2,nan,nan,1.643829e-02,nan,2.417344e+01,1.000000e+00,8.700000e+01,1.001645e+00,nan,3.958285e-04,5.747126e-04,1.000000e+00
87,0,nan,nan,2.596325e-01,nan,2.644134e+01,1.000000e+00,8.800000e+01,1.375667e+00,nan,2.382151e-05,5.681818e-04,1.000000e+00
87,1,nan,nan,1.836006e-02,nan,2.403595e+01,1.000000e+00,8.800000e+01,1.002219e+00,nan,3.482622e-04,5.681818e-04,1.000000e+00
87,2,nan,nan,1.621416e-02,nan,2.418193e+01,1.000000e+00,8.800000e+01,1.001723e+00,nan,3.927788e-04,5.681818e-04,1.000000e+00
88,0,nan,nan,2.533596e-01,nan,2.644369e+01,1.000000e+00,8.900000e+01,1.369583e+00,nan,2.431258e-05,5.617978e-04,1.000000e+00
88,1,nan,nan,1.811792e-02,nan,2.404537e+01,1.000000e+00,8.900000e+01,1.002764e+00,nan,3.438080e-04,5.617978e-04,1.000000e+00
88,2,nan,nan,1.603634e-02,nan,2.419019e+01,1.000000e+00,8.900000e+01,1.001704e+00,nan,3.893099e-04,5.617978e-04,1.000000e+00
89,0,nan,nan,2.637551e-01,nan,2.644883e+01,1.000000e+00,9.000000e+01,1.349184e+00,nan,2.436395e-05,5.555556e-04,1.000000e+00
89,1,nan,nan,1.784995e-02,nan,2.405495e+01,1.000000e+00,9.000000e+01,1.003097e+00,nan,3.407036e-04,5.555556e-04,1.000000e+00
89,2,nan,nan,1.589036e-02,nan,2.419823e+01,1.000000e+00,9.000000e+01,1.001673e+00,nan,3.849282e-04,5.555556e-04,1.000000e+00
90,0,4.001795e-01,2.691041e-02,2.688642e-01,3.996344e-01,2.644425e+01,1.000000e+00,9.100000e+01,1.350062e+00,nan,2.289214e-05,5.494506e-04,1.000000e+00
90,1,4.920531e-02,1.212324e-03,1.760594e-02,6.768764e-02,2.406471e+01,1.000000e+00,9.100000e+01,1.003075e+00,nan,3.382596e-04,5.494506e-04,1.000000e+00
90,2,4.340898e-02,9.941240e-04,1.574901e-02,5.995423e-02,2.420609e+01,1.000000e+00,9.100000e+01,1.001765e+00,nan,3.799736e-04,5.494506e-04,1.000000e+00
91,0,nan,nan,2.556245e-01,nan,2.643294e+01,1.000000e+00,9.200000e+01,1.362566e+00,nan,2.197159e-05,5.434782e-04,1.000000e+00
91,1,nan,nan,1.742280e-02,nan,2.407461e+01,1.000000e+00,9.200000e+01,1.002726e+00,nan,3.355328e-04,5.434782e-04,1.000000e+00
91,2,nan,nan,1.558425e-02,nan,2.421379e+01,1.000000e+00,9.200000e+01,1.001975e+00,nan,3.750947e-04,5.434782e-04,1.000000e+00
92,0,nan,nan,2.467380e-01,nan,2.642721e+01,1.000000e+00,9.300000e+01,1.357016e+00,nan,2.261527e-05,5.376344e-04,1.000000e+00
92,1,nan,nan,1.728858e-02,nan,2.408455e+01,1.000000e+00,9.300000e+01,1.002166e+00,nan,3.318075e-04,5.376344e-04,1.000000e+00
92,2,nan,nan,1.539009e-02,nan,2.422137e+01,1.000000e+00,9.300000e+01,1.002234e+00,nan,3.709525e-04,5.376344e-04,1.000000e+00
93,0,nan,nan,2.570486e-01,nan,2.642636e+01,1.000000e+00,9.400000e+01,1.339745e+00,nan,2.293392e-05,5.319149e-04,1.000000e+00
93,1,nan,nan,1.716161e-02,nan,2.409440e+01,1.000000e+00,9.400000e+01,1.001523e+00,nan,3.273067e-04,5.319149e-04,1.000000e+00
93,2,nan,nan,1.518663e-02,nan,2.422888e+01,1.000000e+00,9.400000e+01,1.002551e+00,nan,3.676826e-04,5.319149e-04,1.000000e+00
94,0,nan,nan,2.613099e-01,nan,2.642176e+01,1.000000e+00,9.500000e+01,1.343082e+00,nan,2.155299e-05,5.263158e-04,1.000000e+00
94,1,nan,nan,1.701210e-02,nan,2.410403e+01,1.000000e+00,9.500000e+01,1.000858e+00,nan,3.228232e-04,5.263158e-04,1.000000e+00
94,2,nan,nan,1.501399e-02,nan,2.423633e+01,1.000000e+00,9.500000e+01,1.002770e+00,nan,3.648055e-04,5.263158e-04,1.000000e+00
95,0,4.013118e-01,2.698419e-02,2.487598e-01,4.007539e-01,2.641693e+01,1.000000e+00,9.600000e+01,1.349699e+00,nan,2.076212e-05,5.208334e-04,1.000000e+00
95,1,4.655034e-02,1.146603e-03,1.684060e-02,6.425057e-02,2.411335e+01,1.000000e+00,9.600000e+01,1.000327e+00,nan,3.189110e-04,5.208334e-04,1.000000e+00
95,2,4.101470e-02,9.390915e-04,1.488154e-02,5.656627e-02,2.424373e+01,1.000000e+00,9.600000e+01,1.002878e+00,nan,3.613529e-04,5.208334e-04,1.000000e+00
96,0,nan,nan,2.433905e-01,nan,2.641984e+01,1.000000e+00,9.700000e+01,1.344813e+00,nan,2.136222e-05,5.154639e-04,1.000000e+00
96,1,nan,nan,1.666429e-02,nan,2.412231e+01,1.000000e+00,9.700000e+01,9.999624e-01,nan,3.155506e-04,5.154639e-04,1.000000e+00
96,2,nan,nan,1.473768e-02,nan,2.425106e+01,1.000000e+00,9.700000e+01,1.002939e+00,nan,3.570909e-04,5.154639e-04,1.000000e+00
97,0,nan,nan,2.518010e-01,nan,2.642488e+01,1.000000e+00,9.800000e+01,1.330118e+00,nan,2.139017e-05,5.102041e-04,1.000000e+00
97,1,nan,nan,1.648525e-02,nan,2.413091e+01,1.000000e+00,9.800000e+01,9.997861e-01,nan,3.124144e-04,5.102041e-04,1.000000e+00
97,2,nan,nan,1.454819e-02,nan,2.425831e+01,1.000000e+00,9.800000e+01,1.002906e+00,nan,3.532554e-04,5.102041e-04,1.000000e+00
98,0,nan,nan,2.522667e-01,nan,2.642355e+01,1.000000e+00,9.900000e+01,1.336575e+00,nan,2.026013e-05,5.050505e-04,1.000000e+00
98,1,nan,nan,1.629892e-02,nan,2.413917e+01,1.000000e+00,9.900000e+01,9.998084e-01,nan,3.094596e-04,5.050505e-04,1.000000e+00
98,2,nan,nan,1.434703e-02,nan,2.426544e+01,1.000000e+00,9.900000e+01,1.002737e+00,nan,3.506636e-04,5.050505e-04,1.000000e+00
99,0,nan,nan,2.432446e-01,nan,2.641874e+01,1.000000e+00,1.000000e+02,1.334444e+00,nan,1.982029e-05,5.000000e-04,1.000000e+00
99,1,nan,nan,1.611843e-02,nan,2.414714e+01,1.000000e+00,1.000000e+02,1.000020e+00,nan,3.067688e-04,5.000000e-04,1.000000e+00
99,2,nan,nan,1.419368e-02,nan,2.427243e+01,1.000000e+00,1.000000e+02,1.002370e+00,nan,3.485042e-04,5.000000e-04,1.000000e+00
100,0,3.832409e-01,2.576678e-02,2.427455e-01,3.826215e-01,2.641521e+01,1.000000e+00,1.010000e+02,1.328403e+00,nan,2.015042e-05,4.950495e-04,1.000000e+00
100,1,4.450671e-02,1.095992e-03,1.596303e-02,6.136754e-02,2.415488e+01,1.000000e+00,1.010000e+02,1.000304e+00,nan,3.040918e-04,4.950495e-04,1.000000e+00
100,2,3.892074e-02,8.909718e-04,1.409761e-02,5.372230e-02,2.427927e+01,1.000000e+00,1.010000e+02,1.001847e+00,nan,3.453284e-04,4.950495e-04,1.000000e+00
101,0,nan,nan,2.458211e-01,nan,2.641122e+01,1.000000e+00,1.020000e+02,1.327023e+00,nan,1.979787e-05,4.901961e-04,1.000000e+00
101,1,nan,nan,1.584171e-02,nan,2.416244e+01,1.000000e+00,1.020000e+02,1.000625e+00,nan,3.010608e-04,4.901961e-04,1.000000e+00
101,2,nan,nan,1.399987e-02,nan,2.428594e+01,1.000000e+00,1.020000e+02,1.001333e+00,nan,3.408979e-04,4.901961e-04,1.000000e+00
102,0,nan,nan,2.400386e-01,nan,2.640779e+01,1.000000e+00,1.030000e+02,1.331344e+00,nan,1.917240e-05,4.854369e-04,1.000000e+00
102,1,nan,nan,1.573764e-02,nan,2.416987e+01,1.000000e+00,1.030000e+02,1.000967e+00,nan,2.975044e-04,4.854369e-04,1.000000e+00
102,2,nan,nan,1.385147e-02,nan,2.429242e+01,1.000000e+00,1.030000e+02,1.001003e+00,nan,3.366446e-04,4.854369e-04,1.000000e+00
103,0,nan,nan,2.372125e-01,nan,2.640930e+01,1.000000e+00,1.040000e+02,1.321016e+00,nan,1.925849e-05,4.807692e-04,1.000000e+00
103,1,nan,nan,1.561208e-02,nan,2.417719e+01,1.000000e+00,1.040000e+02,1.001320e+00,nan,2.937405e-04,4.807692e-04,1.000000e+00
103,2,nan,nan,1.366955e-02,nan,2.429871e+01,1.000000e+00,1.040000e+02,1.000780e+00,nan,3.337394e-04,4.807692e-04,1.000000e+00
104,0,nan,nan,2.435402e-01,nan,2.641184e+01,1.000000e+00,1.050000e+02,1.309847e+00,nan,1.911850e-05,4.761905e-04,1.000000e+00
104,1,nan,nan,1.543930e-02,nan,2.418439e+01,1.000000e+00,1.050000e+02,1.001657e+00,nan,2.904896e-04,4.761905e-04,1.000000e+00
104,2,nan,nan,1.350339e-02,nan,2.430481e+01,1.000000e+00,1.050000e+02,1.000699e+00,nan,3.317700e-04,4.761905e-04,1.000000e+00
105,0,3.724057e-01,2.503663e-02,2.417200e-01,3.722373e-01,2.641062e+01,1.000000e+00,1.060000e+02,1.319490e+00,nan,1.827207e-05,4.716981e-04,1.000000e+00
105,1,4.240669e-02,1.044035e-03,1.524645e-02,5.847508e-02,2.419147e+01,1.000000e+00,1.060000e+02,1.001929e+00,nan,2.882244e-04,4.716981e-04,1.000000e+00
105,2,3.643126e-02,8.338313e-04,1.336866e-02,5.035719e-02,2.431073e+01,1.000000e+00,1.060000e+02,1.000788e+00,nan,3.295455e-04,4.716981e-04,1.000000e+00
106,0,nan,nan,2.307380e-01,nan,2.640985e+01,1.000000e+00,1.070000e+02,1.324377e+00,nan,1.806715e-05,4.672897e-04,1.000000e+00
106,1,nan,nan,1.508014e-02,nan,2.419841e+01,1.000000e+00,1.070000e+02,1.002045e+00,nan,2.864399e-04,4.672897e-04,1.000000e+00
106,2,nan,nan,1.324805e-02,nan,2.431648e+01,1.000000e+00,1.070000e+02,1.001048e+00,nan,3.266739e-04,4.672897e-04,1.000000e+00
107,0,nan,nan,2.324495e-01,nan,2.641360e+01,1.000000e+00,1.080000e+02,1.310894e+00,nan,1.857819e-05,4.629630e-04,1.000000e+00
107,1,nan,nan,1.496079e-02,nan,2.420523e+01,1.000000e+00,1.080000e+02,1.002019e+00,nan,2.842609e-04,4.629630e-04,1.000000e+00
107,2,nan,nan,1.310849e-02,nan,2.432207e+01,1.000000e+00,1.080000e+02,1.001386e+00,nan,3.235716e-04,4.629630e-04,1.000000e+00
108,0,nan,nan,2.405344e-01,nan,2.641502e+01,1.000000e+00,1.090000e+02,1.301232e+00,nan,1.810458e-05,4.587156e-04,1.000000e+00
108,1,nan,nan,1.486662e-02,nan,2.421196e+01,1.000000e+00,1.090000e+02,1.001908e+00,nan,2.812953e-04,4.587156e-04,1.000000e+00
108,2,nan,nan,1.293577e-02,nan,2.432753e+01,1.000000e+00,1.090000e+02,1.001776e+00,nan,3.210438e-04,4.587156e-04,1.000000e+00
109,0,nan,nan,2.341098e-01,nan,2.641247e+01,1.000000e+00,1.100000e+02,1.311718e+00,nan,1.717938e-05,4.545455e-04,1.000000e+00
109,1,nan,nan,1.476367e-02,nan,2.421862e+01,1.000000e+00,1.100000e+02,1.001706e+00,nan,2.779536e-04,4.545455e-04,1.000000e+00
109,2,nan,nan,1.273294e-02,nan,2.433291e+01,1.000000e+00,1.100000e+02,1.002186e+00,nan,3.194422e-04,4.545455e-04,1.000000e+00
110,0,3.616809e-01,2.431413e-02,2.247756e-01,3.613055e-01,2.641328e+01,1.000000e+00,1.110000e+02,1.309275e+00,nan,1.733423e-05,4.504505e-04,1.000000e+00
110,1,4.035929e-02,9.934114e-04,1.463428e-02,5.573988e-02,2.422526e+01,1.000000e+00,1.110000e+02,1.001464e+00,nan,2.748714e-04,4.504505e-04,1.000000e+00
110,2,3.471353e-02,7.943831e-04,1.253867e-02,4.781848e-02,2.433824e+01,1.000000e+00,1.110000e+02,1.002496e+00,nan,3.187098e-04,4.504505e-04,1.000000e+00
