k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
45,2,2.842177e-02,6.495945e-04,1.026847e-02,4.173491e-02,2.443690e+01,1.000000e+00,3.670000e+02,1.000142e+00,nan,2.294583e-03,1.086956e-03,1.000000e+00
46,0,nan,nan,4.647118e-03,nan,2.449190e+01,1.000000e+00,3.680000e+02,1.001052e+00,nan,4.808682e-03,1.063830e-03,1.000000e+00
46,1,nan,nan,1.054491e-02,nan,2.420272e+01,1.000000e+00,3.680000e+02,1.000051e+00,nan,2.130578e-03,1.063830e-03,1.000000e+00
46,2,nan,nan,1.018185e-02,nan,2.443914e+01,1.000000e+00,3.680000e+02,1.000151e+00,nan,2.204290e-03,1.063830e-03,1.000000e+00
47,0,nan,nan,4.588706e-03,nan,2.449159e+01,1.000000e+00,3.690000e+02,1.001029e+00,nan,4.669860e-03,1.041667e-03,1.000000e+00
47,1,nan,nan,1.046694e-02,nan,2.420335e+01,1.000000e+00,3.690000e+02,1.000066e+00,nan,2.057998e-03,1.041667e-03,1.000000e+00
47,2,nan,nan,1.009586e-02,nan,2.444133e+01,1.000000e+00,3.690000e+02,1.000158e+00,nan,2.131379e-03,1.041667e-03,1.000000e+00
48,0,nan,nan,4.531727e-03,nan,2.449127e+01,1.000000e+00,3.700000e+02,1.001010e+00,nan,4.538242e-03,1.020408e-03,1.000000e+00
48,1,nan,nan,1.038851e-02,nan,2.420393e+01,1.000000e+00,3.700000e+02,1.000081e+00,nan,1.989565e-03,1.020408e-03,1.000000e+00
48,2,nan,nan,1.001156e-02,nan,2.444346e+01,1.000000e+00,3.700000e+02,1.000171e+00,nan,2.062692e-03,1.020408e-03,1.000000e+00
49,0,nan,nan,4.473099e-03,nan,2.449092e+01,1.000000e+00,3.710000e+02,1.001011e+00,nan,4.413329e-03,1.000000e-03,1.000000e+00
49,1,nan,nan,1.031161e-02,nan,2.420446e+01,1.000000e+00,3.710000e+02,1.000094e+00,nan,1.925204e-03,1.000000e-03,1.000000e+00
49,2,nan,nan,9.926834e-03,nan,2.444553e+01,1.000000e+00,3.710000e+02,1.000190e+00,nan,1.997690e-03,1.000000e-03,1.000000e+00
50,0,1.369206e-02,9.067583e-04,4.400966e-03,1.871813e-02,2.449058e+01,1.000000e+00,3.720000e+02,1.001017e+00,nan,4.297552e-03,9.803922e-04,1.000000e+00
50,1,2.854961e-02,7.009346e-04,1.023509e-02,4.158448e-02,2.420494e+01,1.000000e+00,3.720000e+02,1.000102e+00,nan,1.864245e-03,9.803922e-04,1.000000e+00
50,2,2.728603e-02,6.235621e-04,9.838326e-03,3.984730e-02,2.444754e+01,1.000000e+00,3.720000e+02,1.000211e+00,nan,1.936506e-03,9.803922e-04,1.000000e+00
51,0,nan,nan,4.328878e-03,nan,2.449025e+01,1.000000e+00,3.730000e+02,1.001028e+00,nan,4.201605e-03,9.615385e-04,1.000000e+00
51,1,nan,nan,1.016035e-02,nan,2.420538e+01,1.000000e+00,3.730000e+02,1.000104e+00,nan,1.806639e-03,9.615385e-04,1.000000e+00
51,2,nan,nan,9.747915e-03,nan,2.444950e+01,1.000000e+00,3.730000e+02,1.000230e+00,nan,1.879499e-03,9.615385e-04,1.000000e+00
52,0,nan,nan,4.264998e-03,nan,2.448994e+01,1.000000e+00,3.740000e+02,1.001030e+00,nan,4.111903e-03,9.433962e-04,1.000000e+00
52,1,nan,nan,1.008753e-02,nan,2.420576e+01,1.000000e+00,3.740000e+02,1.000104e+00,nan,1.751902e-03,9.433962e-04,1.000000e+00
52,2,nan,nan,9.663860e-03,nan,2.445142e+01,1.000000e+00,3.740000e+02,1.000243e+00,nan,1.826024e-03,9.433962e-04,1.000000e+00
53,0,nan,nan,4.208431e-03,nan,2.448965e+01,1.000000e+00,3.750000e+02,1.001027e+00,nan,4.020348e-03,9.259259e-04,1.000000e+00
53,1,nan,nan,1.001602e-02,nan,2.420611e+01,1.000000e+00,3.750000e+02,1.000104e+00,nan,1.699799e-03,9.259259e-04,1.000000e+00
53,2,nan,nan,9.588112e-03,nan,2.445329e+01,1.000000e+00,3.750000e+02,1.000256e+00,nan,1.774320e-03,9.259259e-04,1.000000e+00
54,0,nan,nan,4.153251e-03,nan,2.448937e+01,1.000000e+00,3.760000e+02,1.001021e+00,nan,3.927575e-03,9.090909e-04,1.000000e+00
54,1,nan,nan,9.944019e-03,nan,2.420641e+01,1.000000e+00,3.760000e+02,1.000110e+00,nan,1.650249e-03,9.090909e-04,1.000000e+00
